Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
DC,F8,LDLR,ETC,5.0,0.03571428571428571,0.062302055408001,0.1343964299645887,2291.0,0.7240834386852086,1.112577973463384,0.499400215081937,0.06931589454843723,0.06711760603056006
Endo,THBS1,TNFRSF11B,Endo,34.0,0.4096385542168675,0.5979288996145803,0.2241371467627522,6.0,0.07228915662650602,0.11514304485408,0.3267464416642716,0.06884735410787232,0.07323601514951188
TAM,HSP90AA1,EGFR,DC,519.0,0.9700934579439252,1.8814041216163089,0.1706965362665455,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.06858732916971241,0.011467141667323941
TAM,HLA-B,KIR3DL1,TIL,534.0,0.9981308411214952,1.941776789883506,0.1406928315231749,1.0,0.01449275362318841,0.034647161036837834,1.0,0.06727705313668783,0.1406928315231749
TAM,HLA-A,KIR3DL1,TIL,532.0,0.9943925233644859,1.9311978089252269,0.1741555692018869,1.0,0.01449275362318841,0.034647161036837834,1.0,0.0669105214798207,0.1741555692018869
TAM,INHBA,ACVR1B,DC,248.0,0.4635514018691589,0.9008486337780236,0.3483832042830191,6.0,0.042857142857142864,0.07384828106737562,0.1152825396370634,0.06652612310640083,0.0401625005566443
DC,VTN,PLAUR,TAM,3.0,0.021428571428571432,0.03659514020347621,0.4234041712802577,503.0,0.9401869158878504,1.813619664288556,0.3254911125513641,0.06636966589042118,0.1378142947688994
ETC,TNFRSF14,CD160,TIL,1535.0,0.4851453855878635,0.7109900570605509,0.2255608378947552,3.0,0.043478260869565216,0.09324666079411506,0.8069782467632766,0.06629744867871369,0.1820226895027652
TIL,CD160,TNFRSF14,ETC,3.0,0.043478260869565216,0.09324666079411506,0.8069782467632766,1535.0,0.4851453855878635,0.7109900570605509,0.2255608378947552,0.06629744867871369,0.1820226895027652
Endo,RELN,ITGB1,CAF,2.0,0.024096385542168683,0.04232209442351,0.8326903492287108,1237.0,0.8798008534850641,1.56392121529123,0.2347844485480401,0.06618842134448594,0.1955027444549378
CAF,FN1,ITGA9,DC,1279.0,0.9096728307254623,1.6526678933078158,0.3423201711017919,3.0,0.021428571428571432,0.04000541378713743,0.09682284420774424,0.06611566292449587,0.03314441259575715
CAF,RARRES2,CMKLR1,Endo,1292.0,0.9189189189189191,1.6527777135705182,0.4815671244731363,2.0,0.024096385542168683,0.03963492380668844,0.1669952353060643,0.06550771874676023,0.08041941526705616
CAF,DCN,EGFR,DC,1374.0,0.97724039829303,1.7893874403022332,0.3991757441940039,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.06523282476638885,0.026816038034213008
DC,HLA-B,KIR3DL1,TIL,137.0,0.9785714285714284,1.878161760852479,0.1360835589186028,1.0,0.01449275362318841,0.034647161036837834,1.0,0.06507297298148673,0.1360835589186028
DC,LY86,CD180,DC,80.0,0.5714285714285714,1.0377110234230071,0.4972483600966159,5.0,0.03571428571428571,0.06250227831118922,0.26253371987461804,0.06485930319257377,0.1305444616777182
CAF,HSP90AA1,EGFR,DC,1372.0,0.9758179231863442,1.776918776858994,0.1612167619661856,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.06477827472365101,0.01083030440481067
CAF,HSPG2,ITGA2,DC,869.0,0.6180654338549075,1.098387153821765,0.2853060067678416,5.0,0.03571428571428571,0.058757617204748785,0.045892547143243013,0.06453861192687277,0.01309341936584358
ETC,HLA-E,KLRD1,Endo,2621.0,0.8283817951959545,1.2918579683475822,0.1106679159819653,3.0,0.03614457831325301,0.049662033955004535,0.1088441904383415,0.06415629428912081,0.012045559722555409
CAF,SERPINF1,PLXDC2,TIL,1245.0,0.8854907539118065,1.590856065486757,0.4501635027929165,1.0,0.01449275362318841,0.04027790929631449,0.0138882017457033,0.06407635630916736,0.006251961545340495
EMT,GNAI2,ADORA1,DC,1.0,1.0,2.4322278338764103,0.2918371217964751,2.0,0.01428571428571429,0.02586398897427307,0.3922116744892104,0.06290711387829956,0.1144619262179072
TIL,ANXA1,EGFR,DC,49.0,0.7101449275362319,1.7241468185838742,0.2026217241455003,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.06285445217454527,0.01361182872525142
EMT,RSPO3,LGR5,Endo,1.0,1.0,2.4322278338764103,0.9146560109613602,2.0,0.024096385542168683,0.02578147995076302,0.09759480452057608,0.06270643313477244,0.08926567459334384
DC,HLA-A,KIR3DL1,TIL,133.0,0.95,1.808828174892886,0.1631202660499072,1.0,0.01449275362318841,0.034647161036837834,1.0,0.0626707610634833,0.1631202660499072
Endo,EFNB2,EPHB3,DC,56.0,0.6746987951807228,1.05062921018115,0.6158296058948042,5.0,0.03571428571428571,0.05916617466716422,0.1370605793934341,0.062161711360002724,0.08440596259157203
CAF,HLA-B,KIR3DL1,TIL,1380.0,0.9815078236130867,1.788099154412041,0.1295580081032474,1.0,0.01449275362318841,0.034647161036837834,1.0,0.06195255935274752,0.1295580081032474
TIL,IL2,IL2RG,DC,2.0,0.028985507246376812,0.0749800821838558,0.8383486364465808,62.0,0.4428571428571428,0.8207429330885687,0.2966784365484417,0.06153937257479974,0.2487199627434895
Endo,CCL19,CCRL2,TAM,6.0,0.07228915662650602,0.1003235612917346,0.2434631260656319,172.0,0.3214953271028038,0.6112626749979058,0.5613055403554917,0.06132404844050202,0.1366572015329067
DC,ZG16B,CXCR4,Endo,7.0,0.05,0.08634909519138162,0.0731453026677564,40.0,0.4819277108433735,0.7100520441655773,0.1126063802273958,0.06131235155248855,0.008236627764053327
TIL,LGALS1,PTPRC,Endo,28.0,0.4057971014492754,0.9753537021954056,0.08633592193504355,4.0,0.04819277108433735,0.06278840333731711,0.014863339077623891,0.06124090164999061,0.001283240082299819
TIL,CD160,TNFRSF14,Endo,3.0,0.043478260869565216,0.09324666079411506,0.8069782467632766,37.0,0.4457831325301205,0.6547214672732075,0.2077096877505999,0.061050590573450074,0.1676171996567268
Endo,TNFRSF14,CD160,TIL,37.0,0.4457831325301205,0.6547214672732075,0.2077096877505999,3.0,0.043478260869565216,0.09324666079411506,0.8069782467632766,0.061050590573450074,0.1676171996567268
TIL,ADAM23,ITGA5,TAM,3.0,0.043478260869565216,0.1271008525532104,0.5915861773765593,133.0,0.2485981308411215,0.4786011372416121,0.1947123995800779,0.06083061257634498,0.1151891641553954
Endo,CTHRC1,FZD3,Endo,44.0,0.5301204819277109,0.8830469478104591,0.2531791983839383,4.0,0.04819277108433735,0.06841296243988146,0.2530640360399949,0.0604118576732089,0.06407054978441
TAM,THBS1,TNFRSF11B,Endo,144.0,0.2691588785046729,0.5231447713233298,0.1961038786782942,6.0,0.07228915662650602,0.11514304485408,0.3267464416642716,0.0602364818696596,0.06407624455469466
Endo,COMP,CD47,CAF,5.0,0.060240963855421686,0.09226525465043324,0.07141794484994499,554.0,0.3940256045519203,0.6497832657001622,0.08821117752405977,0.05995241847741559,0.0062998610115620095
CAF,HLA-E,KLRD1,Endo,985.0,0.7005689900426743,1.2055314627277558,0.1032726955281475,3.0,0.03614457831325301,0.049662033955004535,0.1088441904383415,0.05986914443581212,0.01124063293914654
DC,LAMB1,ITGB1,TAM,3.0,0.021428571428571432,0.05077389328332765,0.03416542237332176,338.0,0.6317757009345795,1.1769723616225471,0.176693559866042,0.059759469086449336,0.00603681010346914
Endo,HSP90AA1,EGFR,DC,81.0,0.9759036144578314,1.638338829343435,0.1486436434292795,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.05972628808911259,0.009985660836662209
CAF,HLA-A,KIR3DL1,TIL,1341.0,0.9537695590327168,1.7187689325061681,0.1549987165394102,1.0,0.01449275362318841,0.034647161036837834,1.0,0.059550463989655064,0.1549987165394102
DC,C5,C5AR1,TAM,4.0,0.028571428571428567,0.05025206457822843,0.5376415090369218,335.0,0.6261682242990654,1.184008654766393,0.7574087659557627,0.059498879380502134,0.4072143918862489
Endo,ICAM5,ITGB2,TAM,2.0,0.024096385542168683,0.03762615937644506,0.4939133551201041,446.0,0.8336448598130841,1.578485239741509,0.4077337600664006,0.059392337203880124,0.2013851494301314
TIL,IL2,IL2RG,TIL,2.0,0.028985507246376812,0.0749800821838558,0.8383486364465808,23.0,0.3333333333333333,0.7902240616384806,0.285646613182065,0.0592510650853136,0.2394714486667681
Endo,RELN,ITGB1,Endo,2.0,0.024096385542168683,0.04232209442351,0.8326903492287108,72.0,0.8674698795180723,1.396697949948097,0.2096799728531574,0.05911118251882622,0.1745984898213623
CAF,COL8A1,ITGA2,DC,810.0,0.5761024182076814,1.0019599924864828,0.7203523230118383,5.0,0.03571428571428571,0.058757617204748785,0.045892547143243013,0.05887278169299374,0.0330588029435654
ETC,ZG16B,TLR5,DC,1744.0,0.5512010113780025,0.8151261040991217,0.6904837330903522,6.0,0.042857142857142864,0.07193778628437042,0.2292496341516466,0.05863836747149409,0.1582931431986265
TAM,ANXA1,EGFR,DC,448.0,0.8373831775700935,1.607826338888828,0.1889517420446718,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.058613943217241074,0.01269349947986353
Endo,SEMA3F,PLXNA3,DC,34.0,0.4096385542168675,0.6111784023784872,0.847546668361875,7.0,0.05,0.09587280265393222,0.1480409269784706,0.05859538635757827,0.1254715944418064
TIL,HLA-B,KLRD1,DC,69.0,1.0,2.475308144834659,0.1793502289261881,2.0,0.01428571428571429,0.023655662742425292,0.05184607345753408,0.0585550546577871,0.0092986051435327
Endo,HLA-B,KIR3DL1,TIL,83.0,1.0,1.689612876278232,0.1224221141070812,1.0,0.01449275362318841,0.034647161036837834,1.0,0.05854028941432664,0.1224221141070812
TAM,RTN4,RTN4RL1,Endo,446.0,0.8336448598130841,1.585704204426138,0.2152665875210516,2.0,0.024096385542168683,0.03685751255685313,0.8075611474234452,0.058445112626091186,0.1738409324204299
EMT,COL1A1,ITGA11,Endo,1.0,1.0,2.4322278338764103,0.3483765734631925,2.0,0.024096385542168683,0.024017887166160733,0.051150956552593566,0.05841697367643915,0.01781979497315718
ETC,HSP90AA1,EGFR,DC,3080.0,0.9734513274336284,1.587849784812412,0.1440628598954106,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.05788569006079607,0.009677930551800452
Endo,COL8A1,ITGA2,Endo,11.0,0.1325301204819277,0.1906250799429195,0.1370486049252629,18.0,0.2168674698795181,0.3025919574245625,0.2363389860225747,0.057681616074141726,0.03238992832384507
EMT,HLA-E,KLRD1,DC,1.0,1.0,2.4322278338764103,0.2083584977323222,2.0,0.01428571428571429,0.023655662742425292,0.05184607345753408,0.05753596135091996,0.01080256997893142
EMT,HLA-B,KLRD1,DC,1.0,1.0,2.4322278338764103,0.1762288140636804,2.0,0.01428571428571429,0.023655662742425292,0.05184607345753408,0.05753596135091996,0.009136772039279687
Endo,ADAM23,ITGA5,Endo,2.0,0.024096385542168683,0.048658124540475065,0.2264774257368669,60.0,0.7228915662650602,1.1820968601403339,0.4809201196231258,0.0575186162396129,0.1089175506773116
Endo,HLA-A,KIR3DL1,TIL,82.0,0.9879518072289156,1.6582412151882742,0.14954032226551903,1.0,0.01449275362318841,0.034647161036837834,1.0,0.057453350420549776,0.14954032226551903
ETC,LIPH,LPAR1,DC,2309.0,0.7297724399494311,1.130642623187281,0.8284724702000638,4.0,0.028571428571428567,0.05076853126418671,0.1438010727917477,0.05740106536390555,0.1191352299931984
TIL,HLA-E,KLRC1,DC,54.0,0.7826086956521741,1.905339364910042,0.1632222286964774,2.0,0.01428571428571429,0.030114822697635636,0.1319157245055195,0.057378957153091624,0.02153157855390141
TIL,GPC3,CD81,Endo,1.0,0.01449275362318841,0.039539924868185514,0.06204607342188925,72.0,0.8674698795180723,1.430786654724451,0.2721338785741929,0.05657319683020725,0.01688483861059787
TAM,LY86,CD180,DC,267.0,0.4990654205607477,0.9018872139506351,0.4321645699105678,5.0,0.03571428571428571,0.06250227831118922,0.26253371987461804,0.05637000565164565,0.1134577721366358
TAM,SPP1,ITGA9,DC,393.0,0.7345794392523365,1.4064551115319708,0.3640932552850833,3.0,0.021428571428571432,0.04000541378713743,0.09682284420774424,0.05626581870987104,0.03525254453355807
Endo,IL1RN,IL1R1,CAF,6.0,0.07228915662650602,0.09270258209348152,0.04536395778300911,513.0,0.3648648648648649,0.6045229976719477,0.3963473159283517,0.05604084281908128,0.01797988290718272
Endo,FN1,ITGB6,Endo,45.0,0.5421686746987951,0.8642942634117851,0.1790228764844246,4.0,0.04819277108433735,0.06459447494354409,0.07115284448000879,0.05582863414180144,0.012737986888860091
Endo,COL1A2,ITGA2,DC,49.0,0.5903614457831325,0.9468830955131504,0.1980021198645218,5.0,0.03571428571428571,0.058757617204748785,0.045892547143243013,0.05563659446380928,0.009086821620344623
TAM,SDC2,PTPRJ,DC,206.0,0.3850467289719626,0.7330941063280553,0.3056722257917922,6.0,0.042857142857142864,0.07583738114573557,0.4667501733092376,0.05559593715729313,0.1426725643641394
ETC,HLA-B,KIR3DL1,TIL,3092.0,0.9772439949431101,1.596346672660365,0.1156644443580252,1.0,0.01449275362318841,0.034647161036837834,1.0,0.0553088802382839,0.1156644443580252
ETC,HLA-A,KIR3DL1,TIL,3079.0,0.9731352718078382,1.58021522899025,0.1425039327377068,1.0,0.01449275362318841,0.034647161036837834,1.0,0.05474997151168877,0.1425039327377068
CAF,COL1A2,ITGA11,DC,1381.0,0.9822190611664297,1.795085139604259,0.3753691080379079,2.0,0.01428571428571429,0.03034996341225428,0.06463639574676125,0.054480768308870615,0.02426250621824699
TAM,TNFRSF14,CD160,TIL,174.0,0.3252336448598131,0.5834404773264005,0.1850958696546879,3.0,0.043478260869565216,0.09324666079411506,0.8069782467632766,0.05440387628281144,0.149368340377064
TIL,CD160,TNFRSF14,TAM,3.0,0.043478260869565216,0.09324666079411506,0.8069782467632766,174.0,0.3252336448598131,0.5834404773264005,0.1850958696546879,0.05440387628281144,0.149368340377064
Endo,CCL19,CCR7,TIL,6.0,0.07228915662650602,0.1003235612917346,0.2434631260656319,15.0,0.2173913043478261,0.5414810330240493,0.55662647781035,0.054323305604899966,0.1355180223386099
CAF,RTN4,RTN4RL1,Endo,1179.0,0.8385490753911806,1.471453553271915,0.1997565398542937,2.0,0.024096385542168683,0.03685751255685313,0.8075611474234452,0.05423411781654575,0.1613156205300706
EMT,BGN,FGFR3,DC,1.0,1.0,2.4322278338764103,0.4203183314081839,2.0,0.01428571428571429,0.0222820672809175,0.05036015598901264,0.054195064236954416,0.02116729673475765
CAF,COL1A1,ITGA11,DC,1367.0,0.97226173541963,1.780910347399742,0.2550860720491993,2.0,0.01428571428571429,0.03034996341225428,0.06463639574676125,0.05405056388408724,0.0164878443024589
ETC,LGALS1,PTPRC,Endo,1722.0,0.5442477876106194,0.8537653235312811,0.07557321631868523,4.0,0.04819277108433735,0.06278840333731711,0.014863339077623891,0.053606561489297114,0.001123270339331238
TAM,FN1,ITGA9,DC,371.0,0.6934579439252336,1.332433777594053,0.2759894837763688,3.0,0.021428571428571432,0.04000541378713743,0.09682284420774424,0.05330456461660872,0.02672208679065511
CAF,APOE,LRP5,DC,644.0,0.4580369843527738,0.7941811855540974,0.1979497975473457,5.0,0.03571428571428571,0.06700305711629327,0.07353362633414161,0.05321256733636669,0.0145559664457655
CAF,VCAN,EGFR,DC,1147.0,0.8157894736842105,1.45829652911852,0.4368064271216164,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.053162775036217934,0.029344011838527712
ETC,BMP7,BMPR2,Endo,130.0,0.04108723135271808,0.05432375404684511,0.4141288568565933,53.0,0.6385542168674698,0.9760431118152816,0.3893072091230355,0.0530223259453707,0.1612233494801534
TIL,GPC3,CD81,TAM,1.0,0.01449275362318841,0.039539924868185514,0.06204607342188925,382.0,0.7140186915887851,1.339463029905257,0.2547642363948788,0.05296226756616598,0.0158071205166282
CAF,COL1A2,GP6,Endo,1381.0,0.9822190611664297,1.795085139604259,0.3753691080379079,1.0,0.012048192771084341,0.02947659720368132,0.2756234657145976,0.05291300160642878,0.1034605344796054
Endo,TGFB2,ENG,CAF,4.0,0.04819277108433735,0.06414562956058578,0.2206691642773928,688.0,0.4893314366998577,0.8248185350577582,0.2549095161747256,0.052908504204519986,0.05625066990063123
CAF,BSG,SLC16A7,DC,1106.0,0.7866287339971549,1.359784654950414,0.1502884981155723,3.0,0.021428571428571432,0.03877031061557528,0.1150675376582357,0.052719273442720385,0.01729332741651329
TIL,ADAM23,ITGA4,TIL,3.0,0.043478260869565216,0.1271008525532104,0.5915861773765593,12.0,0.1739130434782609,0.4142351416312504,0.5149064738886626,0.0526496396588318,0.3046115525942371
CAF,COL1A1,GP6,Endo,1367.0,0.97226173541963,1.780910347399742,0.2550860720491993,1.0,0.012048192771084341,0.02947659720368132,0.2756234657145976,0.052495176966170363,0.07030770723372383
Endo,COL1A1,ITGA2,DC,46.0,0.5542168674698795,0.8870699009047744,0.1270581514590307,5.0,0.03571428571428571,0.058757617204748785,0.045892547143243013,0.052122113671217184,0.005831022205766876
DC,ENAM,CD63,TAM,2.0,0.01428571428571429,0.028081702394236432,0.5701774065724303,512.0,0.9570093457943926,1.855025929318748,0.2104519995404144,0.05209228608072095,0.1199949753059358
TAM,GNAI2,EGFR,DC,402.0,0.7514018691588785,1.408125618552551,0.1689575795172563,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.051333774707050965,0.01135032111645869
DC,TNFRSF14,CD160,TIL,42.0,0.3,0.549700556301048,0.1743919156662944,3.0,0.043478260869565216,0.09324666079411506,0.8069782467632766,0.05125774131174017,0.1407304823540755
TIL,CD160,TNFRSF14,DC,3.0,0.043478260869565216,0.09324666079411506,0.8069782467632766,42.0,0.3,0.549700556301048,0.1743919156662944,0.05125774131174017,0.1407304823540755
ETC,BSG,SLC16A7,DC,2678.0,0.8463969658659924,1.318569681865917,0.1457332647687387,3.0,0.021428571428571432,0.03877031061557528,0.1150675376582357,0.05112135613422187,0.01676916793183447
ETC,SPINK1,EGFR,DC,2772.0,0.8761061946902655,1.3998241553652642,0.3567420493804696,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.05103114159294491,0.02396540497195237
DC,LAMB1,ITGB1,ETC,3.0,0.021428571428571432,0.05077389328332765,0.03416542237332176,2102.0,0.6643489254108723,1.003136297855477,0.150596334526137,0.050933135335946386,0.0051451873769595285
Endo,FN1,ITGA2,DC,45.0,0.5421686746987951,0.8642942634117851,0.1790228764844246,5.0,0.03571428571428571,0.058757617204748785,0.045892547143243013,0.05078387148180998,0.00821581579878043
CAF,GNAI2,ADRA2B,TIL,601.0,0.4274537695590327,0.7088958676344296,0.08505869671515294,2.0,0.028985507246376812,0.07143266785952622,0.3234422712953119,0.05063832305972088,0.02751157805896816
DC,LAMB1,ITGA6,Endo,3.0,0.021428571428571432,0.05077389328332765,0.03416542237332176,54.0,0.6506024096385542,0.992751058598277,0.3862954274279932,0.050405836306179466,0.01319794643896025
DC,F8,LRP1,TAM,5.0,0.03571428571428571,0.062302055408001,0.1343964299645887,230.0,0.4299065420560748,0.8088034722888814,0.2900216347895299,0.05039011874472549,0.03897787232820656
DC,ANXA1,EGFR,DC,105.0,0.75,1.3785569504502457,0.1620080048417313,3.0,0.021428571428571432,0.03645539434174793,0.06717852581037619,0.05025583725122119,0.0108834589347478
Endo,TGFB1,ITGB6,Endo,44.0,0.5301204819277109,0.7730004598287725,0.2164084381940813,4.0,0.04819277108433735,0.06459447494354409,0.07115284448000879,0.0499315588337577,0.015398075946985059
DC,LAMB1,ITGB1,DC,3.0,0.021428571428571432,0.05077389328332765,0.03416542237332176,76.0,0.5428571428571428,0.9828688944140674,0.1475536805267116,0.04990408035648209,0.005041233817933282
Endo,ICAM5,ITGB2,DC,2.0,0.024096385542168683,0.03762615937644506,0.4939133551201041,101.0,0.7214285714285714,1.324077634072661,0.3420184989811362,0.049819956086404264,0.1689275043449149
Endo,RELN,ITGB1,TAM,2.0,0.024096385542168683,0.04232209442351,0.8326903492287108,338.0,0.6317757009345795,1.1769723616225471,0.176693559866042,0.04981193542245099,0.1471310220713187
Endo,RTN4,RTN4RL1,Endo,69.0,0.8313253012048193,1.3441129340179827,0.1824694692372792,2.0,0.024096385542168683,0.03685751255685313,0.8075611474234452,0.04954065934339651,0.1473552539470042
Endo,BSG,SLC16A7,DC,67.0,0.8072289156626506,1.276456716488302,0.1410787819469527,3.0,0.021428571428571432,0.03877031061557528,0.1150675376582357,0.04948862338558877,0.016233588054459
TIL,TGFB3,ENG,Endo,1.0,0.01449275362318841,0.0387146900572287,0.04855308273828247,66.0,0.7951807228915663,1.27792996165323,0.39494324434331396,0.04947466238025094,0.01917571201952663
TIL,ANXA1,FPR1,Endo,49.0,0.7101449275362319,1.7241468185838742,0.2026217241455003,1.0,0.012048192771084341,0.028673604535284218,0.02274017930511829,0.04943750403684244,0.004607654338180893
