Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
Endo,APP,CD74,EMT,51.0,0.9272727272727272,1.501348598290651,0.2515162309345622,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.617252812290561,0.027802766477219708
CAF,MIF,CD74,EMT,301.0,0.8674351585014409,1.4940075175015992,0.1620422604698868,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.6093449995648135,0.017912256042263982
Endo,GRN,TNFRSF1A,EMT,50.0,0.9090909090909092,1.479486758587026,0.1728626446587998,715.0,0.7236842105263158,1.0861407924711541,0.210124956089608,1.6069309204222912,0.03632275561846381
TAM,TIMP2,ITGB1,EMT,448.0,0.7554806070826307,1.2771350152350902,0.2188689923774988,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.597072254336127,0.03437247147589427
TAM,SPP1,ITGB1,EMT,437.0,0.7369308600337268,1.26821501736358,0.2884086817201509,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.585917692806308,0.045293392536517714
CAF,CLEC11A,ITGB1,EMT,259.0,0.7463976945244957,1.2680179296243892,0.5526621574263232,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.585671232286334,0.08679330971277154
TAM,HBEGF,CD9,EMT,471.0,0.7942664418212478,1.3578427232927743,0.3621801784841212,755.0,0.7641700404858299,1.165767522470947,0.1620374530425387,1.5829289474382209,0.05868675366405907
EMT,CALR,ITGA3,EMT,877.0,0.8876518218623481,1.394857233827708,0.1385376484933156,718.0,0.7267206477732794,1.1307193987790471,0.358238222144802,1.5771921328162708,0.04962948089636689
CAF,FBLN1,ITGB1,EMT,247.0,0.7118155619596542,1.25085920943953,0.6512830080316834,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.5642140522699282,0.1022813070646964
DC,GRN,TNFRSF1A,EMT,49.0,0.765625,1.435075609904835,0.167673663703762,715.0,0.7236842105263158,1.0861407924711541,0.210124956089608,1.5586941601980617,0.03523242122313669
EMT,APP,CAV1,Endo,719.0,0.7277327935222672,1.097808375729356,0.1839124006684468,48.0,0.8727272727272727,1.415508427782451,0.3059116534761266,1.553957007935066,0.05626094658324846
Endo,MIF,CD74,EMT,49.0,0.8909090909090909,1.4413540837918708,0.1563313913344397,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.552626717188046,0.017280972882665
ETC,CALR,ITGA3,EMT,345.0,0.7649667405764967,1.3730823550776592,0.1363749608539644,718.0,0.7267206477732794,1.1307193987790471,0.358238222144802,1.552570855007529,0.04885472352139116
EMT,TGM2,ITGB1,Endo,840.0,0.8502024291497976,1.32327996844886,0.2635739495536606,42.0,0.7636363636363637,1.171465771099528,0.1471188673049199,1.550177188619502,0.038776700909418635
TAM,LGALS3BP,ITGB1,EMT,436.0,0.7352445193929174,1.239239901425673,0.1777197417711368,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.5496839718773703,0.02791015158600285
EMT,GRN,TNFRSF1B,TIL,781.0,0.7904858299595142,1.215417814561834,0.1420089342274563,70.0,0.6730769230769231,1.274262885745982,0.3766910076219122,1.5487618117706383,0.05349348852545435
TAM,FN1,ITGB1,EMT,427.0,0.7200674536256324,1.236078288667072,0.1668578325175712,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.545730338193004,0.02620433358987488
EMT,LGALS3BP,ITGB1,Endo,831.0,0.8410931174089069,1.310658938653179,0.1879619659272615,42.0,0.7636363636363637,1.171465771099528,0.1471188673049199,1.535392084217835,0.02765275152362465
EMT,HLA-B,CANX,EMT,841.0,0.8512145748987854,1.346579319587436,0.1153848267401632,741.0,0.75,1.139109161334403,0.1743152611185877,1.5339008394054952,0.02011333620233455
TIL,TIMP1,CD63,EMT,54.0,0.5192307692307693,0.9876986613031064,0.09374609483727388,955.0,0.9665991902834008,1.5528458020387268,0.1397830106889518,1.5337437198837989,0.01310411137668615
EMT,COL1A1,ITGB1,EMT,775.0,0.7844129554655871,1.220560562185866,0.1777187920644013,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.5263252399709109,0.027910002438481667
CAF,FN1,ITGA5,EMT,322.0,0.9279538904899136,1.633837970819193,0.2205512911239434,613.0,0.6204453441295547,0.9290864307372022,0.3099105262447445,1.5179766887113169,0.06835116669617915
CAF,TIMP2,ITGA3,EMT,268.0,0.7723342939481268,1.331055007517045,0.2281095301741871,718.0,0.7267206477732794,1.1307193987790471,0.358238222144802,1.5050497178415132,0.08171755254388685
EMT,TIMP2,ITGB1,CAF,640.0,0.6477732793522267,0.9652448214377052,0.1654188155093226,308.0,0.8876080691642652,1.549443807201967,0.1945873481682883,1.495592611010421,0.0321884086470984
ETC,LGALS3BP,ITGB1,EMT,314.0,0.6962305986696231,1.1950490773034799,0.1713823232917812,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.4944228301344118,0.02691488618295873
CAF,MDK,ITGB1,EMT,245.0,0.7060518731988472,1.194655607728109,0.258757896519162,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.4939307918344242,0.040636859157860666
EMT,FN1,CD44,ETC,971.0,0.9827935222672064,1.583268091918657,0.2137248785403858,248.0,0.5498891352549891,0.9419366853648524,0.1185528329559877,1.4913382985457948,0.02533768982413711
Endo,TGM2,ITGB1,EMT,41.0,0.7454545454545455,1.1882472220509461,0.23667781635752697,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.485917030690933,0.037169273743878184
EMT,TGM2,ITGB1,TIL,840.0,0.8502024291497976,1.32327996844886,0.2635739495536606,62.0,0.5961538461538461,1.1220162914008291,0.1409087401107962,1.484741682683995,0.03713987315763287
Endo,COL18A1,ITGB1,EMT,41.0,0.7454545454545455,1.184134174198601,0.3598167930690903,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.4807736163084484,0.056507741557942824
TAM,FN1,PLAUR,EMT,427.0,0.7200674536256324,1.236078288667072,0.1668578325175712,771.0,0.7803643724696356,1.196952746800717,0.1819890454746105,1.4795273028807818,0.030366297669835212
CAF,THBS2,ITGB1,EMT,237.0,0.6829971181556196,1.179003895572982,0.4976276452980082,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.4743581429620516,0.07815036683734784
CAF,COL4A1,ITGB1,EMT,235.0,0.6772334293948127,1.177636869002931,0.39919714876249107,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.472648660268425,0.06269226380606162
EMT,FN1,ITGA5,EMT,971.0,0.9827935222672064,1.583268091918657,0.2137248785403858,613.0,0.6204453441295547,0.9290864307372022,0.3099105262447445,1.4709929004208058,0.06623558958004505
EMT,PSAP,LRP1,CAF,927.0,0.9382591093117408,1.491450886960066,0.1468975490861703,206.0,0.5936599423631124,0.9862599339823792,0.3321844077281599,1.4709582533111951,0.048797075339907764
EMT,LGALS3BP,ITGB1,TIL,831.0,0.8410931174089069,1.310658938653179,0.1879619659272615,62.0,0.5961538461538461,1.1220162914008291,0.1409087401107962,1.470580681638986,0.02648548380755882
EMT,CD58,CD2,TIL,612.0,0.6194331983805668,0.9250982472231452,0.279984943750729,84.0,0.8076923076923077,1.57507797933291,0.7186372554440424,1.4571018779206482,0.2012076115426785
CAF,SPON2,ITGB1,EMT,242.0,0.6974063400576369,1.163447219219311,0.4572297884972941,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.454904337469481,0.07180605024189866
CAF,COL18A1,ITGB1,EMT,234.0,0.6743515850144092,1.162487843183857,0.3532392332138412,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.4537046265309959,0.05547476294343177
CAF,VCAN,ITGB1,EMT,234.0,0.6743515850144092,1.158118865661523,0.3921778348504349,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.44824116910676,0.06158990954106663
TAM,TIMP2,ITGA3,EMT,448.0,0.7554806070826307,1.2771350152350902,0.2188689923774988,718.0,0.7267206477732794,1.1307193987790471,0.358238222144802,1.44408133658629,0.07840723871193937
EMT,TGM2,SDC4,ETC,840.0,0.8502024291497976,1.32327996844886,0.2635739495536606,281.0,0.6230598669623061,1.079418186206374,0.3355455234436757,1.428372463386296,0.0884410588691
ETC,MDK,ITGB1,EMT,292.0,0.647450110864745,1.137209900689979,0.2463153731500125,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.422094264179256,0.0386828122417192
ETC,MIF,CD74,EMT,330.0,0.7317073170731707,1.31851346396686,0.1430079163982132,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.420302793149551,0.01580818736524298
EMT,TGM2,ITGB1,TAM,840.0,0.8502024291497976,1.32327996844886,0.2635739495536606,378.0,0.6374367622259697,1.072474393807762,0.1346870065887084,1.419183882000145,0.035499986280145786
EMT,SERPINF1,PLXDC2,TAM,814.0,0.8238866396761133,1.276948237075595,0.2164138149705966,386.0,0.6509274873524452,1.102401071914962,0.420925146622768,1.407709105332057,0.09109401679769097
EMT,LGALS3BP,ITGB1,TAM,831.0,0.8410931174089069,1.310658938653179,0.1879619659272615,378.0,0.6374367622259697,1.072474393807762,0.1346870065887084,1.405648150720793,0.025316034543271658
EMT,FN1,PLAUR,ETC,971.0,0.9827935222672064,1.583268091918657,0.2137248785403858,238.0,0.5277161862527716,0.887737556549515,0.1349748442285897,1.4055265472826821,0.02884748218876282
EMT,MIF,CD74,EMT,825.0,0.8350202429149798,1.304552885933585,0.1414937314992233,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.40526445754167,0.01564080838936726
EMT,TFF2,CXCR4,TIL,523.0,0.5293522267206477,0.8060571434408481,0.3775542818847952,93.0,0.8942307692307693,1.7361499414680257,0.3098429037315941,1.3994360624047117,0.1169825150154817
EMT,APP,CD74,Endo,719.0,0.7277327935222672,1.097808375729356,0.1839124006684468,43.0,0.7818181818181819,1.268608491956232,0.1301826889182899,1.392689027990939,0.0239422108444363
EMT,APP,CAV1,EMT,719.0,0.7277327935222672,1.097808375729356,0.1839124006684468,808.0,0.8178137651821862,1.262902422814483,0.2729313091744876,1.3864248574946358,0.0501954522878621
Endo,COL1A1,CD44,EMT,31.0,0.5636363636363636,0.9213516548507108,0.1341527067475994,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.380019419200448,0.02529003567578397
Endo,FN1,ITGA5,EMT,50.0,0.9090909090909092,1.484343052152558,0.2003710174877128,613.0,0.6204453441295547,0.9290864307372022,0.3099105262447445,1.3790829883139852,0.06209708747381198
DC,MIF,CD74,EMT,43.0,0.671875,1.27749659154537,0.1385591658753925,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.376119415384691,0.015316419611560418
EMT,CALR,LRP1,CAF,877.0,0.8876518218623481,1.394857233827708,0.1385376484933156,206.0,0.5936599423631124,0.9862599339823792,0.3321844077281599,1.375691803349759,0.04602004671280404
EMT,TGM2,SDC4,EMT,840.0,0.8502024291497976,1.32327996844886,0.2635739495536606,677.0,0.6852226720647774,1.038304147874873,0.3227649054319376,1.3739670800401822,0.08507242090200955
TAM,FN1,NT5E,EMT,427.0,0.7200674536256324,1.236078288667072,0.1668578325175712,719.0,0.7277327935222672,1.097720838291336,0.5007129186726198,1.3568688952293377,0.08354787232326025
EMT,SERPINE2,LRP1,CAF,860.0,0.8704453441295547,1.3693206125655812,0.4390785246751033,206.0,0.5936599423631124,0.9862599339823792,0.3321844077281599,1.3505060569496408,0.1458550396653534
EMT,CALR,ITGA3,ETC,877.0,0.8876518218623481,1.394857233827708,0.1385376484933156,267.0,0.5920177383592018,0.9610081902346876,0.3044697613820116,1.340469225916528,0.0421805247791848
ETC,TGM2,ITGB1,EMT,285.0,0.6319290465631929,1.070483333137387,0.2132213339382174,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.3386519120441431,0.033485530038913684
EMT,ARF1,INSR,Endo,787.0,0.7965587044534413,1.2096736620098778,0.1461424386153637,39.0,0.7090909090909091,1.099684081139991,0.4472482255935052,1.3302588694865811,0.06536194635462919
EMT,GRN,TNFRSF1A,EMT,781.0,0.7904858299595142,1.215417814561834,0.1420089342274563,715.0,0.7236842105263158,1.0861407924711541,0.210124956089608,1.320114868291748,0.02983962106887627
TAM,MIF,CD74,EMT,423.0,0.7133220910623946,1.2175694576130158,0.1320593804779807,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.311565902632917,0.014597929139256468
CAF,APP,CD74,EMT,254.0,0.7319884726224783,1.207762147442009,0.20233261185037502,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.3010014674490258,0.02236597748423439
DC,COL1A1,CD44,EMT,29.0,0.453125,0.8502124870662885,0.123794542344456,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.273465713575239,0.0233373479243248
CAF,COL1A2,ITGA2,EMT,341.0,0.9827089337175792,1.7639467219065257,0.3070440418543003,480.0,0.48582995951417,0.715166235950479,0.3579190351742511,1.261515137523076,0.1098969072164935
Endo,APP,GPC1,EMT,51.0,0.9272727272727272,1.501348598290651,0.2515162309345622,561.0,0.5678137651821862,0.8383604746068776,0.4241059569927814,1.258671323413321,0.1066695318197199
TIL,MIF,CD74,EMT,65.0,0.625,1.166369467173435,0.1265061539448637,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.256413269445704,0.01398407189464977
CAF,COL1A1,ITGA2,EMT,338.0,0.9740634005763688,1.7490833148741238,0.2546739453737101,480.0,0.48582995951417,0.715166235950479,0.3579190351742511,1.250885330662314,0.09115265281217826
ETC,LAMC2,ITGB1,EMT,254.0,0.5631929046563193,0.9965338451030894,0.4650332024519901,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.2461772134781508,0.07303154418080145
TIL,CALR,ITGA3,EMT,62.0,0.5961538461538461,1.1010252690573692,0.1093541675862784,718.0,0.7267206477732794,1.1307193987790471,0.358238222144802,1.244950630269087,0.039174842580233134
EMT,TGFB1,ENG,Endo,558.0,0.5647773279352226,0.8210681387724121,0.1513637157583241,51.0,0.9272727272727272,1.5151545947716383,0.4089541076277139,1.244045163081617,0.061900813305160375
CAF,MDK,SDC4,EMT,245.0,0.7060518731988472,1.194655607728109,0.258757896519162,677.0,0.6852226720647774,1.038304147874873,0.3227649054319376,1.2404158727860721,0.08351796799977443
EMT,GRN,TNFRSF1A,CAF,781.0,0.7904858299595142,1.215417814561834,0.1420089342274563,212.0,0.6109510086455331,1.016393901434898,0.1966317123794293,1.23534325441598,0.02792345991032246
Endo,TGM2,SDC4,EMT,41.0,0.7454545454545455,1.1882472220509461,0.23667781635752697,677.0,0.6852226720647774,1.038304147874873,0.3227649054319376,1.2337620193562922,0.07639129301447467
ETC,LGALS1,ITGB1,EMT,262.0,0.5809312638580931,0.9851852881502484,0.08897039209433309,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.231985710449946,0.01397243269246206
Endo,TIMP2,ITGB1,EMT,35.0,0.6363636363636364,0.9837736883311302,0.1685941997705663,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.230220488387715,0.02647702289696646
EMT,PLAU,PLAUR,TAM,508.0,0.5141700404858299,0.7458941015944177,0.2126033821929316,564.0,0.951096121416526,1.641791686887961,0.2496239745165449,1.224602735296479,0.05307090125865962
CAF,GRN,TNFRSF1A,EMT,239.0,0.6887608069164265,1.120155009199393,0.1308784659235053,715.0,0.7236842105263158,1.0861407924711541,0.210124956089608,1.216646049382361,0.0275008319052518
EMT,GRN,TNFRSF1B,TAM,781.0,0.7904858299595142,1.215417814561834,0.1420089342274563,350.0,0.5902192242833052,1.000009088561844,0.2956175177156677,1.2154288609618078,0.04198032862976814
EMT,APP,CD74,ETC,719.0,0.7277327935222672,1.097808375729356,0.1839124006684468,303.0,0.6718403547671841,1.1069193046031,0.1135903885260817,1.2151852838497972,0.02089068104669329
EMT,SERPINE1,LRP1,CAF,790.0,0.7995951417004049,1.2305675638796898,0.35641009497567,206.0,0.5936599423631124,0.9862599339823792,0.3321844077281599,1.21365948431284,0.1183938763078301
EMT,VCAN,ITGB1,CAF,532.0,0.5384615384615384,0.7830904958087078,0.2651806686205647,308.0,0.8876080691642652,1.549443807201967,0.1945873481682883,1.21335471920952,0.0516008030923693
CAF,FBN1,ITGB1,EMT,203.0,0.5850144092219021,0.9668785907347468,0.519696310798412,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.209092971497485,0.0816161596259186
EMT,TIMP2,ITGB1,EMT,640.0,0.6477732793522267,0.9652448214377052,0.1654188155093226,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.2070499239080241,0.02597834191087066
EMT,ADAM17,ITGB1,CAF,513.0,0.5192307692307693,0.7736349260471718,0.2236584380760442,308.0,0.8876080691642652,1.549443807201967,0.1945873481682883,1.198703845198942,0.043521102360678764
TAM,APOE,LDLR,EMT,584.0,0.9848229342327149,1.7096399632911181,0.2193308875541623,483.0,0.4888663967611336,0.7007487128722888,0.3598843554885713,1.198028003751278,0.078933755106166
EMT,TIMP2,ITGB1,ETC,640.0,0.6477732793522267,0.9652448214377052,0.1654188155093226,309.0,0.6851441241685144,1.239740618484833,0.1556931837386939,1.196653211918463,0.025754582036930068
Endo,HBEGF,CD44,EMT,29.0,0.5272727272727272,0.7968282110254341,0.2125396253481624,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.193505649219275,0.04006728479721094
EMT,APP,CD74,EMT,719.0,0.7277327935222672,1.097808375729356,0.1839124006684468,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.1825592570745,0.02032979545316116
EMT,PLAT,LRP1,CAF,760.0,0.7692307692307693,1.198958694063376,0.3307527581355721,206.0,0.5936599423631124,0.9862599339823792,0.3321844077281599,1.1824849224545448,0.1098709090657203
ETC,MDK,SDC4,EMT,292.0,0.647450110864745,1.137209900689979,0.2463153731500125,677.0,0.6852226720647774,1.038304147874873,0.3227649054319376,1.1807697568907771,0.07950195812119619
TAM,SPP1,ITGB5,EMT,437.0,0.7369308600337268,1.26821501736358,0.2884086817201509,618.0,0.6255060728744939,0.9290468975876888,0.3537020909841506,1.17823122735575,0.1020107537823998
EMT,FN1,CD44,CAF,971.0,0.9827935222672064,1.583268091918657,0.2137248785403858,157.0,0.4524495677233429,0.7413415764496286,0.09330578736522886,1.173742463205373,0.0199417680717486
EMT,VCAN,CD44,EMT,532.0,0.5384615384615384,0.7830904958087078,0.2651806686205647,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.172929017403707,0.049991004524121065
EMT,MFGE8,PDGFRB,CAF,693.0,0.7014170040485831,1.063786405945192,0.27544198515699697,228.0,0.6570605187319885,1.0999119091464409,0.6225627284070814,1.170071336687207,0.1714799137972029
CAF,FN1,ITGA2,EMT,322.0,0.9279538904899136,1.633837970819193,0.2205512911239434,480.0,0.48582995951417,0.715166235950479,0.3579190351742511,1.16846575174373,0.07893950532551723
DC,COL1A2,CD44,EMT,26.0,0.40625,0.7743375786011143,0.1347862364212365,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.1598187183582351,0.02540946664692415
Endo,ADAM15,ITGB1,EMT,33.0,0.6,0.9240262375403664,0.3937745687308601,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.155505603283984,0.06184067000358497
Endo,COL1A1,ITGB1,EMT,31.0,0.5636363636363636,0.9213516548507108,0.1341527067475994,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.1521610063896688,0.02106812863716518
TAM,FN1,ITGA5,EMT,427.0,0.7200674536256324,1.236078288667072,0.1668578325175712,613.0,0.6204453441295547,0.9290864307372022,0.3099105262447445,1.1484235653294388,0.05171099868357793
CAF,THBS1,ITGB1,EMT,188.0,0.5417867435158501,0.9179093254744792,0.2739946902865038,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.147856333295999,0.04302973470164135
EMT,TFF2,CXCR4,TAM,523.0,0.5293522267206477,0.8060571434408481,0.3775542818847952,492.0,0.8296795952782462,1.421741399698045,0.2537318195370721,1.1460048113522,0.0957975349166417
EMT,FN1,ITGB6,ETC,971.0,0.9827935222672064,1.583268091918657,0.2137248785403858,189.0,0.4190687361419069,0.7200957543175737,0.7718985886623885,1.1401046309371108,0.1649739321073642
EMT,COL1A1,ITGA5,EMT,775.0,0.7844129554655871,1.220560562185866,0.1777187920644013,613.0,0.6204453441295547,0.9290864307372022,0.3099105262447445,1.1340062562198592,0.05507692437225892
EMT,FN1,ITGA2,EMT,971.0,0.9827935222672064,1.583268091918657,0.2137248785403858,480.0,0.48582995951417,0.715166235950479,0.3579190351742511,1.132299881797963,0.07649620231990888
EMT,VCAN,CD44,TAM,532.0,0.5384615384615384,0.7830904958087078,0.2651806686205647,502.0,0.8465430016863407,1.445896736385788,0.1819816097235407,1.1322679921845389,0.04825800494313518
TAM,PSAP,LRP1,EMT,593.0,1.0,1.738308627245481,0.17121132122438,429.0,0.4342105263157895,0.6508121804523175,0.2192015018118823,1.1313124279967062,0.0375297787395807
EMT,TIMP2,ITGB1,Endo,640.0,0.6477732793522267,0.9652448214377052,0.1654188155093226,42.0,0.7636363636363637,1.171465771099528,0.1471188673049199,1.130751269045347,0.02433622876865306
EMT,ANXA1,FPR1,TAM,924.0,0.9352226720647774,1.48674481995477,0.1694299147922071,266.0,0.448566610455312,0.7591807693360634,0.6379796567478522,1.12870807621967,0.1080928388819502
ETC,LAMC2,ITGA3,EMT,254.0,0.5631929046563193,0.9965338451030894,0.4650332024519901,718.0,0.7267206477732794,1.1307193987790471,0.358238222144802,1.1268001501979379,0.1665926676847047
TIL,COL1A1,CD44,EMT,41.0,0.3942307692307692,0.7443827399601837,0.1083852825314932,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.114951746224563,0.020432443954400033
EMT,COL1A2,ITGB1,CAF,448.0,0.4534412955465587,0.7195787922933513,0.1252545658406199,308.0,0.8876080691642652,1.549443807201967,0.1945873481682883,1.114946903512804,0.0243729538128965
CAF,HSPG2,ITGB1,EMT,179.0,0.5158501440922191,0.8903762618605762,0.2310052260580716,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.113425915642356,0.036278416861208536
TAM,APOE,LRP1,EMT,584.0,0.9848229342327149,1.7096399632911181,0.2193308875541623,429.0,0.4342105263157895,0.6508121804523175,0.2192015018118823,1.1126545122979132,0.048077659945605464
Endo,TIMP2,ITGA3,EMT,35.0,0.6363636363636364,0.9837736883311302,0.1685941997705663,718.0,0.7267206477732794,1.1307193987790471,0.358238222144802,1.112371993404421,0.06039688638973328
ETC,TGM2,SDC4,EMT,285.0,0.6319290465631929,1.070483333137387,0.2132213339382174,677.0,0.6852226720647774,1.038304147874873,0.3227649054319376,1.111487285027468,0.06882036368464033
EMT,LAMC2,ITGB1,CAF,478.0,0.4838056680161943,0.7165855535376657,0.3343951401449693,308.0,0.8876080691642652,1.549443807201967,0.1945873481682883,1.11030904825933,0.06506906356117269
TIL,APOE,LDLR,EMT,86.0,0.8269230769230769,1.5812359289192157,0.2028578456102259,483.0,0.4888663967611336,0.7007487128722888,0.3598843554885713,1.108049041937558,0.07300536502323624
EMT,FN1,PLAUR,CAF,971.0,0.9827935222672064,1.583268091918657,0.2137248785403858,153.0,0.4409221902017291,0.6970623624944459,0.1059838947909294,1.103636596614893,0.02265139504142841
Endo,COL18A1,ITGA5,EMT,41.0,0.7454545454545455,1.184134174198601,0.3598167930690903,613.0,0.6204453441295547,0.9290864307372022,0.3099105262447445,1.100162993420123,0.1115110116917381
EMT,TIMP2,ITGA3,EMT,640.0,0.6477732793522267,0.9652448214377052,0.1654188155093226,718.0,0.7267206477732794,1.1307193987790471,0.358238222144802,1.0914210441706311,0.05925934237735873
Endo,COL1A2,CD44,EMT,26.0,0.4727272727272727,0.7266706410979586,0.1264890191799094,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.088422201011308,0.02384530200850438
EMT,TIMP2,ITGB1,TIL,640.0,0.6477732793522267,0.9652448214377052,0.1654188155093226,62.0,0.5961538461538461,1.1220162914008291,0.1409087401107962,1.083020414843389,0.02330895688403889
EMT,APP,LRP1,CAF,719.0,0.7277327935222672,1.097808375729356,0.1839124006684468,206.0,0.5936599423631124,0.9862599339823792,0.3321844077281599,1.0827244161721372,0.06109283188991205
DC,PSAP,LRP1,EMT,55.0,0.859375,1.66353870726202,0.1638470036414346,429.0,0.4342105263157895,0.6508121804523175,0.2192015018118823,1.082651253340025,0.03591550926557941
CAF,SPON2,ITGA5,EMT,242.0,0.6974063400576369,1.163447219219311,0.4572297884972941,613.0,0.6204453441295547,0.9290864307372022,0.3099105262447445,1.080943024255593,0.1417003243679696
CAF,COL18A1,ITGA5,EMT,234.0,0.6743515850144092,1.162487843183857,0.3532392332138412,613.0,0.6204453441295547,0.9290864307372022,0.3099105262447445,1.0800516809990781,0.1094725566555915
EMT,FN1,ITGAV,CAF,971.0,0.9827935222672064,1.583268091918657,0.2137248785403858,153.0,0.4409221902017291,0.6819832637446425,0.2051133632465049,1.079762340709439,0.04383782864686929
EMT,FN1,ITGAV,TAM,971.0,0.9827935222672064,1.583268091918657,0.2137248785403858,238.0,0.4013490725126476,0.6809681141291579,0.2048080467337695,1.078155086714718,0.04377257491226854
EMT,COL1A2,CD44,EMT,448.0,0.4534412955465587,0.7195787922933513,0.1252545658406199,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.077799884312938,0.02361258684570518
DC,LGALS9,CD44,EMT,25.0,0.390625,0.7170167442931822,0.1716699861883864,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.073962396232744,0.032362672214538264
EMT,FN1,CD44,Endo,971.0,0.9827935222672064,1.583268091918657,0.2137248785403858,26.0,0.4727272727272727,0.6773351101845003,0.08524988719578849,1.072403067491327,0.01822002178650148
EMT,LAMB1,ITGB1,CAF,479.0,0.4848178137651822,0.6915930839560744,0.2913664423588423,308.0,0.8876080691642652,1.549443807201967,0.1945873481682883,1.07158462103945,0.056696223363835535
ETC,COL1A1,CD44,EMT,203.0,0.4501108647450111,0.7132623226392943,0.1038540178436486,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.06833894642077,0.01957822454735061
TAM,COL1A2,CD44,EMT,252.0,0.4249578414839797,0.7112548075601939,0.1238056389058882,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,1.0653320491314329,0.02333943981230307
DC,COL1A1,ITGB1,EMT,29.0,0.453125,0.8502124870662885,0.123794542344456,789.0,0.7985829959514169,1.250511680663727,0.1570458706942354,1.063200646122552,0.01944142168967949
Endo,FN1,ITGA2,EMT,50.0,0.9090909090909092,1.484343052152558,0.2003710174877128,480.0,0.48582995951417,0.715166235950479,0.3579190351742511,1.0615520334671908,0.07171660125608516
EMT,VCAN,CD44,DC,532.0,0.5384615384615384,0.7830904958087078,0.2651806686205647,45.0,0.703125,1.351989963275176,0.1701624352938857,1.058730490669554,0.04512378836533618
ETC,APP,CD74,EMT,270.0,0.5986696230598669,0.982230970430167,0.16455007975567199,694.0,0.7024291497975709,1.07720006808004,0.1105406453250059,1.058059268217699,0.01818947200447317
TAM,TNFSF12,TNFRSF12A,EMT,268.0,0.4519392917369309,0.7461400963515474,0.3806984308524159,890.0,0.9008097165991904,1.4167283001702267,0.2791753562075494,1.057077790392977,0.1062816200408783
EMT,GRN,TNFRSF1A,Endo,781.0,0.7904858299595142,1.215417814561834,0.1420089342274563,30.0,0.5454545454545454,0.8641258423239077,0.1671739114604969,1.050273942783728,0.0237401889971403
EMT,HSPG2,ITGB1,CAF,462.0,0.4676113360323887,0.6777186732561825,0.1758319061563616,308.0,0.8876080691642652,1.549443807201967,0.1945873481682883,1.050087001301926,0.034214664342341716
