LR,cell_type_pair,Patient
GPC3->CD81,TAM->CAF,P09
GPC3->CD81,TAM->DC,P09
GPC3->CD81,TAM->ETC,P09
GPC3->CD81,TAM->Endo,P09
GPC3->CD81,TAM->TAM,P09
ICOS->ICOSLG,CAF->CAF,P09
ICOS->ICOSLG,CAF->DC,P09
ICOS->ICOSLG,CAF->ETC,P09
ICOS->ICOSLG,CAF->Endo,P09
ICOS->ICOSLG,CAF->TAM,P09
ICOS->ICOSLG,ETC->CAF,P09
ICOS->ICOSLG,ETC->DC,P09
ICOS->ICOSLG,ETC->ETC,P09
ICOS->ICOSLG,ETC->Endo,P09
ICOS->ICOSLG,ETC->TAM,P09
ICOS->ICOSLG,TAM->CAF,P09
ICOS->ICOSLG,TAM->DC,P09
ICOS->ICOSLG,TAM->ETC,P09
ICOS->ICOSLG,TAM->Endo,P09
ICOS->ICOSLG,TAM->TAM,P09
ICOSLG->ICOS,CAF->CAF,P09
ICOSLG->ICOS,CAF->ETC,P09
ICOSLG->ICOS,CAF->TAM,P09
ICOSLG->ICOS,DC->CAF,P09
ICOSLG->ICOS,DC->ETC,P09
ICOSLG->ICOS,DC->TAM,P09
ICOSLG->ICOS,ETC->CAF,P09
ICOSLG->ICOS,ETC->ETC,P09
ICOSLG->ICOS,ETC->TAM,P09
ICOSLG->ICOS,Endo->CAF,P09
ICOSLG->ICOS,Endo->ETC,P09
ICOSLG->ICOS,Endo->TAM,P09
ICOSLG->ICOS,TAM->CAF,P09
ICOSLG->ICOS,TAM->ETC,P09
ICOSLG->ICOS,TAM->TAM,P09
TDGF1->ACVR1B,ETC->CAF,P09
TDGF1->ACVR1B,ETC->DC,P09
TDGF1->ACVR1B,ETC->ETC,P09
TDGF1->ACVR1B,ETC->Endo,P09
TDGF1->ACVR1B,ETC->TAM,P09
NECTIN2->PVRIG,NA,NA
DHH->BOC,NA,NA
APOD->LEPR,CAF->CAF,P09
APOD->LEPR,CAF->DC,P09
APOD->LEPR,CAF->ETC,P09
APOD->LEPR,CAF->TAM,P09
APOD->LEPR,ETC->CAF,P09
APOD->LEPR,ETC->DC,P09
APOD->LEPR,ETC->ETC,P09
APOD->LEPR,ETC->TAM,P09
APOD->LEPR,Endo->CAF,P09
APOD->LEPR,Endo->DC,P09
APOD->LEPR,Endo->ETC,P09
APOD->LEPR,Endo->TAM,P09
APOD->LEPR,TAM->CAF,P09
APOD->LEPR,TAM->DC,P09
APOD->LEPR,TAM->ETC,P09
APOD->LEPR,TAM->TAM,P09
EDN3->EDNRB,CAF->CAF,P09
EDN3->EDNRB,CAF->ETC,P09
EDN3->EDNRB,CAF->Endo,P09
EDN3->EDNRB,CAF->TAM,P09
BMP8A->ACVR2A,CAF->CAF,P09
BMP8A->ACVR2A,CAF->DC,P09
BMP8A->ACVR2A,CAF->ETC,P09
BMP8A->ACVR2A,CAF->Endo,P09
BMP8A->ACVR2A,CAF->TAM,P09
ARF1->CHRM3,CAF->ETC,P09
ARF1->CHRM3,CAF->TAM,P09
ARF1->CHRM3,DC->ETC,P09
ARF1->CHRM3,DC->TAM,P09
ARF1->CHRM3,ETC->ETC,P09
ARF1->CHRM3,ETC->TAM,P09
ARF1->CHRM3,Endo->ETC,P09
ARF1->CHRM3,Endo->TAM,P09
ARF1->CHRM3,TAM->ETC,P09
ARF1->CHRM3,TAM->TAM,P09
ARF1->CHRM3,TIL->ETC,P09
ARF1->CHRM3,TIL->TAM,P09
AGRP->SDC3,CAF->CAF,P09
AGRP->SDC3,CAF->ETC,P09
AGRP->SDC3,CAF->Endo,P09
AGRP->SDC3,CAF->TAM,P09
AGRP->SDC3,ETC->CAF,P09
AGRP->SDC3,ETC->ETC,P09
AGRP->SDC3,ETC->Endo,P09
AGRP->SDC3,ETC->TAM,P09
AGRP->SDC3,TAM->CAF,P09
AGRP->SDC3,TAM->ETC,P09
AGRP->SDC3,TAM->Endo,P09
AGRP->SDC3,TAM->TAM,P09
SLAMF6->SLAMF6,ETC->ETC,P09
SLAMF6->SLAMF6,ETC->TAM,P09
SLAMF6->SLAMF6,ETC->TIL,P09
SLAMF6->SLAMF6,TAM->ETC,P09
SLAMF6->SLAMF6,TAM->TAM,P09
SLAMF6->SLAMF6,TAM->TIL,P09
SLAMF6->SLAMF6,TIL->ETC,P09
SLAMF6->SLAMF6,TIL->TAM,P09
SLAMF6->SLAMF6,TIL->TIL,P09
CXCL16->CXCR6,CAF->CAF,P09
CXCL16->CXCR6,CAF->ETC,P09
CXCL16->CXCR6,CAF->TAM,P09
CXCL16->CXCR6,CAF->TIL,P09
CXCL16->CXCR6,DC->CAF,P09
CXCL16->CXCR6,DC->ETC,P09
CXCL16->CXCR6,DC->TAM,P09
CXCL16->CXCR6,DC->TIL,P09
CXCL16->CXCR6,ETC->CAF,P09
CXCL16->CXCR6,ETC->ETC,P09
CXCL16->CXCR6,ETC->TAM,P09
CXCL16->CXCR6,ETC->TIL,P09
CXCL16->CXCR6,Endo->CAF,P09
CXCL16->CXCR6,Endo->ETC,P09
CXCL16->CXCR6,Endo->TAM,P09
CXCL16->CXCR6,Endo->TIL,P09
CXCL16->CXCR6,TAM->CAF,P09
CXCL16->CXCR6,TAM->ETC,P09
CXCL16->CXCR6,TAM->TAM,P09
CXCL16->CXCR6,TAM->TIL,P09
VIP->VIPR1,Endo->CAF,P09
VIP->VIPR1,Endo->ETC,P09
VIP->VIPR1,Endo->TAM,P09
C1QB->LRP1,CAF->CAF,P09
C1QB->LRP1,CAF->ETC,P09
C1QB->LRP1,CAF->Endo,P09
C1QB->LRP1,CAF->TAM,P09
C1QB->LRP1,DC->CAF,P09
C1QB->LRP1,DC->ETC,P09
C1QB->LRP1,DC->Endo,P09
C1QB->LRP1,DC->TAM,P09
C1QB->LRP1,ETC->CAF,P09
C1QB->LRP1,ETC->ETC,P09
C1QB->LRP1,ETC->Endo,P09
C1QB->LRP1,ETC->TAM,P09
C1QB->LRP1,Endo->CAF,P09
C1QB->LRP1,Endo->ETC,P09
C1QB->LRP1,Endo->Endo,P09
C1QB->LRP1,Endo->TAM,P09
C1QB->LRP1,TAM->CAF,P09
C1QB->LRP1,TAM->ETC,P09
C1QB->LRP1,TAM->Endo,P09
C1QB->LRP1,TAM->TAM,P09
IL33->IL1RL1,CAF->CAF,P09
IL33->IL1RL1,CAF->DC,P09
IL33->IL1RL1,ETC->CAF,P09
IL33->IL1RL1,ETC->DC,P09
IL33->IL1RL1,Endo->CAF,P09
IL33->IL1RL1,Endo->DC,P09
AGRP->MC3R,NA,NA
SLURP1->CHRNA7,CAF->ETC,P09
SLURP1->CHRNA7,CAF->TAM,P09
SLURP1->CHRNA7,ETC->ETC,P09
SLURP1->CHRNA7,ETC->TAM,P09
OMG->TNFRSF1B,CAF->CAF,P09
OMG->TNFRSF1B,CAF->DC,P09
OMG->TNFRSF1B,CAF->ETC,P09
OMG->TNFRSF1B,CAF->Endo,P09
OMG->TNFRSF1B,CAF->TAM,P09
OMG->TNFRSF1B,Endo->CAF,P09
OMG->TNFRSF1B,Endo->DC,P09
OMG->TNFRSF1B,Endo->ETC,P09
OMG->TNFRSF1B,Endo->Endo,P09
OMG->TNFRSF1B,Endo->TAM,P09
OMG->TNFRSF1B,TAM->CAF,P09
OMG->TNFRSF1B,TAM->DC,P09
OMG->TNFRSF1B,TAM->ETC,P09
OMG->TNFRSF1B,TAM->Endo,P09
OMG->TNFRSF1B,TAM->TAM,P09
NCR3LG1->NCR3,CAF->ETC,P09
NCR3LG1->NCR3,ETC->ETC,P09
NCR3LG1->NCR3,TAM->ETC,P09
NECTIN2->TIGIT,NA,NA
TIGIT->NECTIN2,NA,NA
SERPINE2->LRP1,CAF->CAF,P09
SERPINE2->LRP1,CAF->ETC,P09
SERPINE2->LRP1,CAF->Endo,P09
SERPINE2->LRP1,CAF->TAM,P09
SERPINE2->LRP1,ETC->CAF,P09
SERPINE2->LRP1,ETC->ETC,P09
SERPINE2->LRP1,ETC->Endo,P09
SERPINE2->LRP1,ETC->TAM,P09
SERPINE2->LRP1,Endo->CAF,P09
SERPINE2->LRP1,Endo->ETC,P09
SERPINE2->LRP1,Endo->Endo,P09
SERPINE2->LRP1,Endo->TAM,P09
SERPINE2->LRP1,TAM->CAF,P09
SERPINE2->LRP1,TAM->ETC,P09
SERPINE2->LRP1,TAM->Endo,P09
SERPINE2->LRP1,TAM->TAM,P09
FGF19->FGFR4,ETC->ETC,P09
FGF19->FGFR4,ETC->TAM,P09
FGF19->FGFR4,TAM->ETC,P09
FGF19->FGFR4,TAM->TAM,P09
PDGFB->LRP1,ETC->CAF,P09
PDGFB->LRP1,ETC->ETC,P09
PDGFB->LRP1,ETC->Endo,P09
PDGFB->LRP1,ETC->TAM,P09
PDGFB->LRP1,Endo->CAF,P09
PDGFB->LRP1,Endo->ETC,P09
PDGFB->LRP1,Endo->Endo,P09
PDGFB->LRP1,Endo->TAM,P09
PDGFB->LRP1,TAM->CAF,P09
PDGFB->LRP1,TAM->ETC,P09
PDGFB->LRP1,TAM->Endo,P09
PDGFB->LRP1,TAM->TAM,P09
NXPH3->NRXN3,CAF->CAF,P09
NXPH3->NRXN3,CAF->ETC,P09
NXPH3->NRXN3,Endo->CAF,P09
NXPH3->NRXN3,Endo->ETC,P09
AGT->AGTR1,CAF->CAF,P09
AGT->AGTR1,CAF->TAM,P09
AGT->AGTR1,ETC->CAF,P09
AGT->AGTR1,ETC->TAM,P09
AGT->AGTR1,Endo->CAF,P09
AGT->AGTR1,Endo->TAM,P09
AGT->AGTR1,TAM->CAF,P09
AGT->AGTR1,TAM->TAM,P09
PSPN->GFRA1,CAF->CAF,P09
PSPN->GFRA1,ETC->CAF,P09
PSPN->GFRA1,Endo->CAF,P09
PSPN->GFRA1,TAM->CAF,P09
WNT2->FZD8,CAF->CAF,P09
WNT2->FZD8,CAF->ETC,P09
WNT2->FZD8,CAF->TAM,P09
WNT2->FZD8,DC->CAF,P09
WNT2->FZD8,DC->ETC,P09
WNT2->FZD8,DC->TAM,P09
WNT2->FZD8,ETC->CAF,P09
WNT2->FZD8,ETC->ETC,P09
WNT2->FZD8,ETC->TAM,P09
WNT1->ROR2,NA,NA
ARTN->RET,ETC->TAM,P09
SLAMF1->SLAMF1,ETC->ETC,P09
CNTN1->NOTCH1,CAF->CAF,P09
CNTN1->NOTCH1,CAF->DC,P09
CNTN1->NOTCH1,CAF->ETC,P09
CNTN1->NOTCH1,CAF->Endo,P09
CNTN1->NOTCH1,CAF->TAM,P09
CNTN1->NOTCH1,CAF->TIL,P09
CNTN1->NOTCH1,ETC->CAF,P09
CNTN1->NOTCH1,ETC->DC,P09
CNTN1->NOTCH1,ETC->ETC,P09
CNTN1->NOTCH1,ETC->Endo,P09
CNTN1->NOTCH1,ETC->TAM,P09
CNTN1->NOTCH1,ETC->TIL,P09
CNTN1->NOTCH1,TAM->CAF,P09
CNTN1->NOTCH1,TAM->DC,P09
CNTN1->NOTCH1,TAM->ETC,P09
CNTN1->NOTCH1,TAM->Endo,P09
CNTN1->NOTCH1,TAM->TAM,P09
CNTN1->NOTCH1,TAM->TIL,P09
ACE->BDKRB2,CAF->CAF,P09
ACE->BDKRB2,CAF->ETC,P09
ACE->BDKRB2,CAF->Endo,P09
ACE->BDKRB2,CAF->TAM,P09
ACE->BDKRB2,ETC->CAF,P09
ACE->BDKRB2,ETC->ETC,P09
ACE->BDKRB2,ETC->Endo,P09
ACE->BDKRB2,ETC->TAM,P09
ACE->BDKRB2,Endo->CAF,P09
ACE->BDKRB2,Endo->ETC,P09
ACE->BDKRB2,Endo->Endo,P09
ACE->BDKRB2,Endo->TAM,P09
ACE->BDKRB2,TAM->CAF,P09
ACE->BDKRB2,TAM->ETC,P09
ACE->BDKRB2,TAM->Endo,P09
ACE->BDKRB2,TAM->TAM,P09
NTN3->NEO1,NA,NA
GZMB->CHRM3,CAF->ETC,P09
GZMB->CHRM3,CAF->TAM,P09
GZMB->CHRM3,ETC->ETC,P09
GZMB->CHRM3,ETC->TAM,P09
GZMB->CHRM3,TAM->ETC,P09
GZMB->CHRM3,TAM->TAM,P09
GZMB->CHRM3,TIL->ETC,P09
GZMB->CHRM3,TIL->TAM,P09
NODAL->TDGF1,NA,NA
CCL16->CCR5,NA,NA
CCL4L1->CCR5,TAM->CAF,P09
CCL4L1->CCR5,TAM->ETC,P09
CCL4L1->CCR5,TAM->TAM,P09
IHH->HHIP,CAF->CAF,P09
IHH->HHIP,CAF->ETC,P09
IHH->HHIP,CAF->Endo,P09
IHH->HHIP,ETC->CAF,P09
IHH->HHIP,ETC->ETC,P09
IHH->HHIP,ETC->Endo,P09
ZG16B->TLR4,CAF->CAF,P09
ZG16B->TLR4,CAF->ETC,P09
ZG16B->TLR4,CAF->Endo,P09
ZG16B->TLR4,CAF->TAM,P09
ZG16B->TLR4,DC->CAF,P09
ZG16B->TLR4,DC->ETC,P09
ZG16B->TLR4,DC->Endo,P09
ZG16B->TLR4,DC->TAM,P09
ZG16B->TLR4,ETC->CAF,P09
ZG16B->TLR4,ETC->ETC,P09
ZG16B->TLR4,ETC->Endo,P09
ZG16B->TLR4,ETC->TAM,P09
ZG16B->TLR4,Endo->CAF,P09
ZG16B->TLR4,Endo->ETC,P09
ZG16B->TLR4,Endo->Endo,P09
ZG16B->TLR4,Endo->TAM,P09
ZG16B->TLR4,TAM->CAF,P09
ZG16B->TLR4,TAM->ETC,P09
ZG16B->TLR4,TAM->Endo,P09
ZG16B->TLR4,TAM->TAM,P09
GDF5->ROR2,NA,NA
LPL->LRP1,CAF->CAF,P09
LPL->LRP1,CAF->ETC,P09
LPL->LRP1,CAF->Endo,P09
LPL->LRP1,CAF->TAM,P09
LPL->LRP1,ETC->CAF,P09
LPL->LRP1,ETC->ETC,P09
LPL->LRP1,ETC->Endo,P09
LPL->LRP1,ETC->TAM,P09
LPL->LRP1,Endo->CAF,P09
LPL->LRP1,Endo->ETC,P09
LPL->LRP1,Endo->Endo,P09
LPL->LRP1,Endo->TAM,P09
LPL->LRP1,TAM->CAF,P09
LPL->LRP1,TAM->ETC,P09
LPL->LRP1,TAM->Endo,P09
LPL->LRP1,TAM->TAM,P09
ANGPT1->TIE1,CAF->DC,P09
ANGPT1->TIE1,CAF->ETC,P09
ANGPT1->TIE1,CAF->Endo,P09
ANGPT1->TIE1,CAF->TAM,P09
ANGPT1->TIE1,Endo->DC,P09
ANGPT1->TIE1,Endo->ETC,P09
ANGPT1->TIE1,Endo->Endo,P09
ANGPT1->TIE1,Endo->TAM,P09
ANGPT1->TIE1,TAM->DC,P09
ANGPT1->TIE1,TAM->ETC,P09
ANGPT1->TIE1,TAM->Endo,P09
ANGPT1->TIE1,TAM->TAM,P09
ANGPTL1->TEK,CAF->CAF,P09
ANGPTL1->TEK,CAF->ETC,P09
ANGPTL1->TEK,CAF->Endo,P09
CCL3L1->CCR5,TAM->CAF,P09
CCL3L1->CCR5,TAM->ETC,P09
CCL3L1->CCR5,TAM->TAM,P09
CCL11->CCR5,CAF->CAF,P09
CCL11->CCR5,CAF->ETC,P09
CCL11->CCR5,CAF->TAM,P09
CCL11->CCR5,ETC->CAF,P09
CCL11->CCR5,ETC->ETC,P09
CCL11->CCR5,ETC->TAM,P09
CCL11->CCR5,TAM->CAF,P09
CCL11->CCR5,TAM->ETC,P09
CCL11->CCR5,TAM->TAM,P09
JAM2->JAM3,CAF->CAF,P09
JAM2->JAM3,CAF->Endo,P09
JAM2->JAM3,ETC->CAF,P09
JAM2->JAM3,ETC->Endo,P09
JAM2->JAM3,Endo->CAF,P09
JAM2->JAM3,Endo->Endo,P09
JAM2->JAM3,TAM->CAF,P09
JAM2->JAM3,TAM->Endo,P09
JAM3->JAM2,CAF->CAF,P09
JAM3->JAM2,CAF->ETC,P09
JAM3->JAM2,CAF->Endo,P09
JAM3->JAM2,CAF->TAM,P09
JAM3->JAM2,Endo->CAF,P09
JAM3->JAM2,Endo->ETC,P09
JAM3->JAM2,Endo->Endo,P09
JAM3->JAM2,Endo->TAM,P09
CCN2->FGFR2,NA,NA
THPO->MPL,NA,NA
DHH->PTCH2,NA,NA
CCL2->ACKR1,NA,NA
WNT9B->FZD8,NA,NA
APOE->LRP1,CAF->CAF,P10
APOE->LRP1,CAF->DC,P10
APOE->LRP1,CAF->ETC,P10
APOE->LRP1,CAF->TAM,P10
APOE->LRP1,DC->CAF,P10
APOE->LRP1,DC->DC,P10
APOE->LRP1,DC->ETC,P10
APOE->LRP1,DC->TAM,P10
APOE->LRP1,ETC->CAF,P10
APOE->LRP1,ETC->DC,P10
APOE->LRP1,ETC->ETC,P10
APOE->LRP1,ETC->TAM,P10
APOE->LRP1,TAM->CAF,P10
APOE->LRP1,TAM->DC,P10
APOE->LRP1,TAM->ETC,P10
APOE->LRP1,TAM->TAM,P10
RSPO4->LGR5,NA,NA
GDF3->TDGF1,NA,NA
WNT3A->FZD8,NA,NA
NGF->SORT1,CAF->CAF,P10
NGF->SORT1,CAF->DC,P10
NGF->SORT1,CAF->ETC,P10
NGF->SORT1,CAF->TAM,P10
WNT3->FZD8,ETC->CAF,P10
WNT3->FZD8,ETC->ETC,P10
WNT3->FZD8,ETC->TAM,P10
WNT8A->FZD8,NA,NA
ICOSLG->CD28,CAF->DC,P10
ICOSLG->CD28,CAF->ETC,P10
ICOSLG->CD28,CAF->TAM,P10
ICOSLG->CD28,DC->DC,P10
ICOSLG->CD28,DC->ETC,P10
ICOSLG->CD28,DC->TAM,P10
ICOSLG->CD28,ETC->DC,P10
ICOSLG->CD28,ETC->ETC,P10
ICOSLG->CD28,ETC->TAM,P10
ICOSLG->CD28,TAM->DC,P10
ICOSLG->CD28,TAM->ETC,P10
ICOSLG->CD28,TAM->TAM,P10
NTN1->NEO1,CAF->CAF,P10
NTN1->NEO1,CAF->ETC,P10
NTN1->NEO1,CAF->TAM,P10
NTN1->NEO1,ETC->CAF,P10
NTN1->NEO1,ETC->ETC,P10
NTN1->NEO1,ETC->TAM,P10
FGF9->FGFR4,CAF->CAF,P10
FGF9->FGFR4,CAF->ETC,P10
FGF9->FGFR4,ETC->CAF,P10
FGF9->FGFR4,ETC->ETC,P10
WNT1->FZD8,NA,NA
BDNF->SORT1,ETC->CAF,P10
BDNF->SORT1,ETC->DC,P10
BDNF->SORT1,ETC->ETC,P10
BDNF->SORT1,ETC->TAM,P10
RSPO3->FZD8,CAF->CAF,P10
RSPO3->FZD8,CAF->ETC,P10
RSPO3->FZD8,CAF->TAM,P10
IHH->BOC,CAF->CAF,P10
IHH->BOC,CAF->ETC,P10
IHH->BOC,ETC->CAF,P10
IHH->BOC,ETC->ETC,P10
SHH->BOC,ETC->CAF,P10
SHH->BOC,ETC->ETC,P10
SEMA6A->PLXNA4,CAF->ETC,P10
SEMA6A->PLXNA4,ETC->ETC,P10
SHH->SMO,ETC->CAF,P10
SHH->SMO,ETC->ETC,P10
NRTN->GFRA1,CAF->CAF,P10
NRTN->GFRA1,CAF->ETC,P10
NRTN->GFRA1,ETC->CAF,P10
NRTN->GFRA1,ETC->ETC,P10
NTS->SORT1,CAF->CAF,P10
NTS->SORT1,CAF->DC,P10
NTS->SORT1,CAF->ETC,P10
NTS->SORT1,CAF->TAM,P10
NTS->SORT1,ETC->CAF,P10
NTS->SORT1,ETC->DC,P10
NTS->SORT1,ETC->ETC,P10
NTS->SORT1,ETC->TAM,P10
SHH->PTCH1,ETC->CAF,P10
SHH->PTCH1,ETC->ETC,P10
ICOSLG->CTLA4,CAF->ETC,P10
ICOSLG->CTLA4,CAF->TAM,P10
ICOSLG->CTLA4,CAF->TIL,P10
ICOSLG->CTLA4,DC->ETC,P10
ICOSLG->CTLA4,DC->TAM,P10
ICOSLG->CTLA4,DC->TIL,P10
ICOSLG->CTLA4,ETC->ETC,P10
ICOSLG->CTLA4,ETC->TAM,P10
ICOSLG->CTLA4,ETC->TIL,P10
ICOSLG->CTLA4,TAM->ETC,P10
ICOSLG->CTLA4,TAM->TAM,P10
ICOSLG->CTLA4,TAM->TIL,P10
SHH->PTCH2,ETC->CAF,P10
SHH->PTCH2,ETC->DC,P10
SHH->PTCH2,ETC->ETC,P10
SHH->PTCH2,ETC->TAM,P10
FGF1->FGFR4,CAF->CAF,P10
FGF1->FGFR4,CAF->ETC,P10
FGF1->FGFR4,ETC->CAF,P10
FGF1->FGFR4,ETC->ETC,P10
RSPO2->LGR5,ETC->CAF,P10
RSPO2->LGR5,ETC->ETC,P10
CXCL14->CXCR4,CAF->CAF,P10
CXCL14->CXCR4,CAF->DC,P10
CXCL14->CXCR4,CAF->ETC,P10
CXCL14->CXCR4,CAF->TAM,P10
CXCL14->CXCR4,CAF->TIL,P10
CXCL14->CXCR4,DC->CAF,P10
CXCL14->CXCR4,DC->DC,P10
CXCL14->CXCR4,DC->ETC,P10
CXCL14->CXCR4,DC->TAM,P10
CXCL14->CXCR4,DC->TIL,P10
CXCL14->CXCR4,ETC->CAF,P10
CXCL14->CXCR4,ETC->DC,P10
CXCL14->CXCR4,ETC->ETC,P10
CXCL14->CXCR4,ETC->TAM,P10
CXCL14->CXCR4,ETC->TIL,P10
CXCL14->CXCR4,TAM->CAF,P10
CXCL14->CXCR4,TAM->DC,P10
CXCL14->CXCR4,TAM->ETC,P10
CXCL14->CXCR4,TAM->TAM,P10
CXCL14->CXCR4,TAM->TIL,P10
RSPO1->LGR5,NA,NA
ZG16B->CXCR4,CAF->CAF,P10
ZG16B->CXCR4,CAF->DC,P10
ZG16B->CXCR4,CAF->ETC,P10
ZG16B->CXCR4,CAF->TAM,P10
ZG16B->CXCR4,CAF->TIL,P10
ZG16B->CXCR4,ETC->CAF,P10
ZG16B->CXCR4,ETC->DC,P10
ZG16B->CXCR4,ETC->ETC,P10
ZG16B->CXCR4,ETC->TAM,P10
ZG16B->CXCR4,ETC->TIL,P10
ZG16B->CXCR4,TAM->CAF,P10
ZG16B->CXCR4,TAM->DC,P10
ZG16B->CXCR4,TAM->ETC,P10
ZG16B->CXCR4,TAM->TAM,P10
ZG16B->CXCR4,TAM->TIL,P10
IHH->PTCH1,CAF->CAF,P10
IHH->PTCH1,CAF->ETC,P10
IHH->PTCH1,ETC->CAF,P10
IHH->PTCH1,ETC->ETC,P10
ANGPT1->TEK,CAF->CAF,P10
ANGPT1->TEK,CAF->ETC,P10
ANGPT1->TEK,ETC->CAF,P10
ANGPT1->TEK,ETC->ETC,P10
DHH->PTCH1,NA,NA
SHH->LRP2,NA,NA
FGF18->FGFR4,CAF->CAF,P10
FGF18->FGFR4,CAF->ETC,P10
FGF18->FGFR4,DC->CAF,P10
FGF18->FGFR4,DC->ETC,P10
FGF18->FGFR4,ETC->CAF,P10
FGF18->FGFR4,ETC->ETC,P10
FGF18->FGFR4,TAM->CAF,P10
FGF18->FGFR4,TAM->ETC,P10
SLIT3->ROBO2,CAF->CAF,P10
SLIT3->ROBO2,CAF->ETC,P10
SLIT3->ROBO2,ETC->CAF,P10
SLIT3->ROBO2,ETC->ETC,P10
RGMB->NEO1,CAF->CAF,P10
RGMB->NEO1,CAF->ETC,P10
RGMB->NEO1,CAF->TAM,P10
RGMB->NEO1,ETC->CAF,P10
RGMB->NEO1,ETC->ETC,P10
RGMB->NEO1,ETC->TAM,P10
RGMB->NEO1,TAM->CAF,P10
RGMB->NEO1,TAM->ETC,P10
RGMB->NEO1,TAM->TAM,P10
ANGPT4->TEK,NA,NA
NTNG2->LRRC4,NA,NA
LRPAP1->SORT1,CAF->CAF,P10
LRPAP1->SORT1,CAF->DC,P10
LRPAP1->SORT1,CAF->ETC,P10
LRPAP1->SORT1,CAF->TAM,P10
LRPAP1->SORT1,DC->CAF,P10
LRPAP1->SORT1,DC->DC,P10
LRPAP1->SORT1,DC->ETC,P10
LRPAP1->SORT1,DC->TAM,P10
LRPAP1->SORT1,ETC->CAF,P10
LRPAP1->SORT1,ETC->DC,P10
LRPAP1->SORT1,ETC->ETC,P10
LRPAP1->SORT1,ETC->TAM,P10
LRPAP1->SORT1,TAM->CAF,P10
LRPAP1->SORT1,TAM->DC,P10
LRPAP1->SORT1,TAM->ETC,P10
LRPAP1->SORT1,TAM->TAM,P10
NLGN1->NRXN3,CAF->CAF,P10
CORT->SSTR1,ETC->CAF,P10
CORT->SSTR1,ETC->DC,P10
CORT->SSTR1,ETC->ETC,P10
FGF16->FGFR4,NA,NA
FGF17->FGFR4,ETC->CAF,P10
FGF17->FGFR4,ETC->ETC,P10
FGF20->FGFR4,ETC->CAF,P10
FGF20->FGFR4,ETC->ETC,P10
FGF21->FGFR4,NA,NA
FGF23->FGFR4,NA,NA
FGF4->FGFR4,NA,NA
FGF6->FGFR4,NA,NA
FGF8->FGFR4,NA,NA
IHH->PTCH2,CAF->CAF,P10
IHH->PTCH2,CAF->DC,P10
IHH->PTCH2,CAF->ETC,P10
IHH->PTCH2,CAF->TAM,P10
IHH->PTCH2,ETC->CAF,P10
IHH->PTCH2,ETC->DC,P10
IHH->PTCH2,ETC->ETC,P10
IHH->PTCH2,ETC->TAM,P10
FGF3->FGFR4,NA,NA
GHRL->MLNR,NA,NA
FGF5->FGFR4,NA,NA
APOE->LRP5,CAF->CAF,P10
APOE->LRP5,CAF->ETC,P10
APOE->LRP5,CAF->TAM,P10
APOE->LRP5,DC->CAF,P10
APOE->LRP5,DC->ETC,P10
APOE->LRP5,DC->TAM,P10
APOE->LRP5,ETC->CAF,P10
APOE->LRP5,ETC->ETC,P10
APOE->LRP5,ETC->TAM,P10
APOE->LRP5,TAM->CAF,P10
APOE->LRP5,TAM->ETC,P10
APOE->LRP5,TAM->TAM,P10
PROC->TEK,CAF->CAF,P10
PROC->TEK,CAF->ETC,P10
PROC->TEK,DC->CAF,P10
PROC->TEK,DC->ETC,P10
PROC->TEK,ETC->CAF,P10
PROC->TEK,ETC->ETC,P10
LRPAP1->LRP8,CAF->ETC,P10
LRPAP1->LRP8,DC->ETC,P10
LRPAP1->LRP8,ETC->ETC,P10
LRPAP1->LRP8,TAM->ETC,P10
CALCA->RAMP2,NA,NA
RELN->LRP8,NA,NA
CD226->NECTIN2,NA,NA
NECTIN2->CD226,NA,NA
INHA->TGFBR3,ETC->CAF,P10
INHA->TGFBR3,ETC->ETC,P10
INHA->TGFBR3,ETC->TAM,P10
A2M->LRP1,CAF->CAF,P10
A2M->LRP1,CAF->DC,P10
A2M->LRP1,CAF->ETC,P10
A2M->LRP1,CAF->TAM,P10
A2M->LRP1,ETC->CAF,P10
A2M->LRP1,ETC->DC,P10
A2M->LRP1,ETC->ETC,P10
A2M->LRP1,ETC->TAM,P10
A2M->LRP1,TAM->CAF,P10
A2M->LRP1,TAM->DC,P10
A2M->LRP1,TAM->ETC,P10
A2M->LRP1,TAM->TAM,P10
TNFSF13->SDC2,DC->CAF,P10
TNFSF13->SDC2,DC->DC,P10
TNFSF13->SDC2,DC->ETC,P10
TNFSF13->SDC2,DC->TAM,P10
TNFSF13->SDC2,ETC->CAF,P10
TNFSF13->SDC2,ETC->DC,P10
TNFSF13->SDC2,ETC->ETC,P10
TNFSF13->SDC2,ETC->TAM,P10
TNFSF13->SDC2,TAM->CAF,P10
TNFSF13->SDC2,TAM->DC,P10
TNFSF13->SDC2,TAM->ETC,P10
TNFSF13->SDC2,TAM->TAM,P10
LRPAP1->LRP2,NA,NA
LRPAP1->LRP1,CAF->CAF,P10
LRPAP1->LRP1,CAF->DC,P10
LRPAP1->LRP1,CAF->ETC,P10
LRPAP1->LRP1,CAF->TAM,P10
LRPAP1->LRP1,DC->CAF,P10
LRPAP1->LRP1,DC->DC,P10
LRPAP1->LRP1,DC->ETC,P10
LRPAP1->LRP1,DC->TAM,P10
LRPAP1->LRP1,ETC->CAF,P10
LRPAP1->LRP1,ETC->DC,P10
LRPAP1->LRP1,ETC->ETC,P10
