LR,Pval_PAAD-US,Pval_PACA-AU,Pval_PACA-CA,HR_PAAD-US,HR_PACA-AU,HR_PACA-CA,meta_Pval,adjPval
RSPO2->LGR4,0.6793217725796183,0.3180198935931733,0.5020445849201348,0.8782801917181374,0.7612474591837418,0.9755735419903471,0.4995396883967586,0.3975181561246395
C3->C3AR1,0.6793279914597513,0.6458758069358393,0.6724570823908056,0.9187394096965199,1.152431324299722,1.0963365755605095,0.8321610422533308,0.48202505439259713
C3->C5AR2,0.6793279914597513,0.6458758069358393,0.6724570823908056,0.9187394096965199,1.152431324299722,1.0963365755605095,0.8321610422533308,0.48202505439259713
C3->ITGAM,0.6793279914597513,0.6458758069358393,0.8195477067428246,0.9187394096965199,1.152431324299722,1.0694991715478634,0.8957380831213528,0.4975862916748398
C3->ITGAX,0.6793279914597513,0.6458758069358393,0.8195477067428246,0.9187394096965199,1.152431324299722,1.0694991715478634,0.8957380831213528,0.4975862916748398
C3->NRP1,0.6793279914597513,0.3508718931784397,0.6917038832078712,0.9187394096965199,1.2753168073762222,1.0859236652976905,0.6627855505344593,0.439855849758348
COL5A3->SDC3,0.6813352149203513,0.43212653428185577,0.39665201814847806,0.8748563088470438,0.7955842338265311,0.9306236712267809,0.5075849806730247,0.3993122338415569
RLN3->RXFP1,0.6841834236244384,0.31195152888478994,0.043060225088909054,1.1557563791316874,1.3712421656007197,1.3659448253978486,0.18701231508592747,0.2616015788315778
FGF18->FGFR1,0.6844177291385419,0.44920331414674297,0.7918669305251056,0.9569166970323709,0.9462478851500554,0.9968303825664545,0.793439197182556,0.47231690032270246
CLEC2D->KLRB1,0.6845052637198041,0.7328943055765822,0.060940753600387865,0.9661799309286663,1.2357453482882166,1.2259238951223752,0.483758629324526,0.3932366450378456
KLRB1->CLEC2D,0.6845052637198041,0.7328943055765822,0.060940753600387865,0.9661799309286663,1.2357453482882166,1.2259238951223752,0.483758629324526,0.3932366450378456
GPI->AMFR,0.6848117309157051,0.3060797541547833,0.9948096683448934,0.8362405802376366,0.6523928760793163,1.0283974652958625,0.8260826560340228,0.4805319619380721
TAC3->TACR2,0.6848656293268,0.02419695625203311,0.12423170744549517,0.7787499767128064,0.5413388418736994,0.7541441990044403,0.09643706225615244,0.20398565187796838
VCAM1->ITGAD,0.6853235939704115,0.9664737778070985,0.6279892091393716,0.8142993406506122,1.105371609831252,1.1000677570665003,0.9377366653748622,0.5097749558531315
TF->TFR2,0.6853672276360222,0.09953198751799563,0.6476111451372439,0.9953166040712836,1.3507262473649864,0.8962456792568831,0.44948523864661416,0.378645872323625
TSHB->TSHR,0.6862403257460951,0.8657888392523102,0.8875913784764553,1.0716702250673393,0.9736550038049078,0.8610099538422108,0.9706711275579877,0.5189733977168366
PLA2G2A->ITGAV,0.6878907379226816,0.4777528251935256,0.4705190865290759,1.1376356177894202,0.7990408154511787,0.9216423251320034,0.601280489933488,0.4230796165035018
EPO->CRLF3,0.688950321890061,0.6359996838512942,0.7454169936469744,0.8616080316819925,0.9698685640304496,1.0090542708036139,0.8660991462635456,0.49073779179088567
C4A->C3AR1,0.6894562847258303,0.4633096947867533,0.25940106561128884,0.9521025690862901,0.7688835566264351,0.7771304051983299,0.4343511500328031,0.3717792243891317
CXCL1->CXCR1,0.68980543267234,0.3587428576657298,0.8502275915999646,0.8896886210964734,1.1803725273439658,0.9113923292451573,0.7779438382355278,0.46823614152885024
NTN4->DCC,0.6905883928110094,0.4535810172511595,0.05658728321599682,0.9598244660959133,0.8354644412367,1.4283824289278246,0.2844995891945808,0.31259845771958517
COL14A1->CD44,0.6912505191395868,0.9446605103123047,0.570457262131291,1.306664944631375,0.8530667948186792,0.9263578704894022,0.9166883409626998,0.5049717547894595
HBEGF->EGFR,0.6916127690581332,0.08081731066932174,0.8346207762937659,0.7493010725479294,1.6636340260082279,1.042816500701768,0.5798792118218802,0.4189963836624249
CAMP->FPR2,0.6916297213367786,0.1831788486155862,0.056696412048032996,1.1367590717063725,1.2940609655900708,1.4921925671097278,0.13471138324562743,0.2326472108048211
ASIP->MC4R,0.691641397476954,0.16363632877015655,0.7444693762475487,0.9015690789389164,0.6455421931356249,0.7704127136423977,0.5744795161223915,0.4178704999927244
IL15->IL2RA,0.6917643739590491,0.020448621891501984,0.077258055320505,0.8964140907675536,2.074397338235825,1.2964169472145652,0.08200821867574039,0.18982081641901263
SERPING1->LRP1,0.6919104823335236,0.004126728935841761,0.00986907403407078,0.9609805474169166,0.4027606773166639,0.6282768708017373,0.05862595037748409,0.1665997428104535
EDN3->EDNRA,0.692414150489373,0.02070298741121701,0.9659636950396457,1.0909560861318337,0.6125019428787463,0.928997470981439,0.6323962539005166,0.4304372005418303
INHBA->BAMBI,0.6924402941347494,0.5792999907047778,0.8327134333427129,0.9565568537452331,0.8614360894173556,1.1133022598226159,0.8802948445649654,0.4940535510715822
NODAL->ACVR1C,0.6927291558812602,0.42888829012379004,0.8546011448036537,0.9890607991114514,1.2187306992683475,0.9959442882326232,0.8211643342611031,0.4798800891319325
EFNA1->EPHA7,0.6933098469694299,0.2308424481775212,0.9077023725022968,0.7239386779380274,0.7736198016871748,1.029502785506623,0.7367088901719865,0.4581671104443215
FGA->ITGA5,0.693529021288825,0.29000334018591223,0.014100032966708587,1.0373396316307517,1.4128745559873204,1.5418513608682238,0.1654856644534724,0.252682938516603
LGI3->STX1A,0.6940521059623869,0.5754995029831347,0.5787053623763365,1.01667602985357,1.2348539477291445,1.2079310112259767,0.7471135212508528,0.4603186898501101
EFNA1->EPHA1,0.6947615540665116,0.09919787950970438,0.867160665769066,0.7205820396237425,0.61846330137222,0.99754776661205,0.6194458654243481,0.42702337869169654
LTBP1->ITGB5,0.6951474468363443,0.003959671633849027,0.11528959693007723,1.1641907020022815,0.4074861981441026,1.3640181216422123,0.09002368575067687,0.1997781495045617
GDF1->ACVR1,0.6952966638406024,0.4143361829857194,0.0038612742718550086,0.9322366894253116,0.7643836709238742,0.6193850249414582,0.2293668822489059,0.2761439547897742
THBS1->SDC1,0.6954024792423417,0.8484635939778726,0.024913567666686398,1.037692399230188,1.0283547236031396,1.4927063295825524,0.5514762734479681,0.4113917094888834
IL18->IL18R1,0.6960676515138167,0.5810633988047667,1.6945970575199532e-4,1.0431758067595158,1.104424171952681,1.823082663418035,0.3366569809178379,0.3340207014667292
CCL11->CCR3,0.6967200070160203,0.06322921893959776,0.7062462847733214,0.9010959682722017,0.5439141953013951,0.993853878658464,0.4746595096667753,0.3892862299975909
TGFB1->ITGAV,0.696912307312778,0.9760052521847433,0.8701566895752612,1.2366908293406762,0.9971719922473716,1.1027598367868736,0.9841004199959981,0.5224185297024069
COL11A1->DDR1,0.6973496358824351,0.8198614588370381,0.6084099090387511,1.1104269581451711,0.9098228728750013,0.999190202306624,0.8885839134877969,0.495683220006038
INSL3->RXFP2,0.6981988218745429,0.5661841504350129,0.6668072164210467,0.9797693609401268,0.7914066637969945,1.12304734874243,0.796669632640181,0.4730818426720393
SEMA3F->NRP1,0.6985363742763705,0.19233656870503557,0.8555915816619718,1.1792412819654001,1.440630683412118,0.9432093163959262,0.6798579171931489,0.44410355921194544
NPPA->NPR3,0.6996670651040883,0.42594950042364976,0.7012202478873026,0.8217012339499717,0.9203976940457523,1.2358913663287934,0.7334897897331075,0.4572938852461777
NPPB->NPR3,0.6996670651040883,0.42594950042364976,0.7012202478873026,0.8217012339499717,0.9203976940457523,1.2358913663287934,0.7334897897331075,0.4572938852461777
OSTN->NPR3,0.6996670651040883,0.42594950042364976,0.7012202478873026,0.8217012339499717,0.9203976940457523,1.2358913663287934,0.7334897897331075,0.4572938852461777
PF4->PROCR,0.7003221172863803,0.6307018841785921,0.6471207990995533,0.971420726455536,0.8941062651053828,1.2052496716097922,0.8221703884545406,0.4798941986066463
MST1->MST1R,0.7003259231674825,0.5527008275542591,0.6590277549855417,0.8459245493431196,0.7624126916626455,1.1962438848120194,0.7857201167062988,0.470785279339734
BMP10->BMPR2,0.7004823125191442,0.9856151505333692,0.7000996972952167,1.0826426337713597,1.0057674193063573,0.9914097384512027,0.9614578950654041,0.5156665874342061
BMP15->BMPR2,0.7004823125191442,0.9856151505333692,0.7000996972952167,1.0826426337713597,1.0057674193063573,0.9914097384512027,0.9614578950654041,0.5156665874342061
GDF2->BMPR2,0.7004823125191442,0.9856151505333692,0.6396442504093437,1.0826426337713597,1.0057674193063573,0.9718787939759891,0.9489109734941716,0.5133025401849409
GDF7->BMPR2,0.7004823125191442,0.9856151505333692,0.7000996972952167,1.0826426337713597,1.0057674193063573,0.9914097384512027,0.9614578950654041,0.5156665874342061
GDF9->BMPR2,0.7004823125191442,0.9856151505333692,0.7000996972952167,1.0826426337713597,1.0057674193063573,0.9914097384512027,0.9614578950654041,0.5156665874342061
GDF6->BMPR2,0.700543728798257,0.9856151505333692,0.7000996972952167,1.0141483367210586,1.0057674193063573,0.9914097384512027,0.96146946331996,0.5156665874342061
WNT9A->FZD10,0.7027875580084642,0.7299873517468982,0.39351008778836694,0.875510383204472,0.9276027080287382,0.9068673303584098,0.7331347746055632,0.4572938852461777
CFH->SELL,0.7028477099234414,0.2272723014141056,0.9973014473051556,1.2481116731852406,1.2380627309045649,0.9499895648136848,0.7945376796439796,0.47231690032270246
IL17A->IL17RC,0.7052562597778638,0.08154117675312289,0.37220631273317406,0.8229619575830438,0.6417767358687008,0.8391792056447691,0.2574696496513948,0.29682199694829586
COL2A1->MAG,0.7056773951018069,0.25971003329634434,0.8597079719284989,1.0519616142840518,1.544788395742678,0.9352500020748103,0.7323687622939652,0.4572938852461777
TNC->ITGAV,0.7064433059944601,0.56043485101686,0.9548391896581746,1.076223400240573,0.8204562808213847,1.1068945805002346,0.9214292674819783,0.5059852298170081
SPINK1->EGFR,0.7076625328071726,0.636289163579205,0.29572717716551333,1.1505360070293253,0.9739329407324389,0.8853668598618187,0.6038507681495655,0.4240265982550859
RSPO1->LGR4,0.7078919144522089,0.3180198935931733,0.5020445849201348,0.9380214222130284,0.7612474591837418,0.9755735419903471,0.5209600115255032,0.40190708091585525
HGF->ST14,0.7091136157930229,0.39861418936013826,0.6224653927594451,0.8800776603302485,0.8036611760831864,1.2433819065992693,0.6685790030109577,0.4417406339297899
IL31->OSMR,0.710670249745689,0.7863167989336163,0.12664304482553135,0.9976118673647731,1.1188016414741595,1.290465950017954,0.5920926995274143,0.4207079184253013
IGSF11->VSIR,0.711426294548221,0.21666401505247534,0.07569011843008167,0.8702663392239282,0.7125122397160004,1.2350117375521295,0.16856400849060307,0.2533873034211047
KNG1->PLAUR,0.711752924001738,0.528541794039193,0.30513976769869644,0.7664594171875507,0.8670675944683214,0.9340724702821952,0.5340446009487537,0.4054659440752213
ADAM12->ITGA9,0.7129610343033821,0.025846061805038345,0.48476098158081027,1.0152114050118721,0.4721657403658018,1.1214232803992739,0.29971720389742723,0.32324763250387245
TGFB1->ITGB8,0.7131919226511866,0.2905252427740628,0.0270096580827921,0.9358432455793516,1.2506130666942858,1.3925843124093413,0.18249247714481798,0.26135182471961543
VCAM1->ITGA9,0.7139840085512993,0.12337148841766865,0.7353374942275628,1.1339469302014227,0.6731132854122958,1.026841037360985,0.5543917002430523,0.41202878516829766
SOSTDC1->LRP6,0.714034744929229,0.6332445840430418,0.6207732106612123,0.9531468839163099,0.8865928321151696,0.8898229189493534,0.81686015199250706,0.4784233980361955
SEMA3B->NRP1,0.7162131150476271,0.02095138104292882,0.607004653268816,1.1378603564803391,2.079083335534671,0.847845502040173,0.38438822206250095,0.35229212093616463
SFRP2->FZD5,0.716719768540313,0.13759774534049085,0.8930536825310613,1.1624517380264494,0.659658405321937,1.0910477053876055,0.680482642603292,0.44410355921194544
NID1->PTPRF,0.7173037581594035,0.8800975832667622,0.07897496378207536,1.1730470031132685,0.852074887823828,0.8084167485563332,0.630453288869034,0.43033241986003373
ASIP->MC2R,0.718034968868556,0.025976414273978787,0.523417279413829,1.1351532761618257,0.499417831795124,0.7509086660442871,0.3297647137102811,0.33158149711016016
F2->THBD,0.7183313688524147,0.5192568129174631,0.4669583618552938,1.1095374426927558,1.2379335447525102,1.01456063856431,0.6505572137681277,0.4365834021854805
PF4->THBD,0.7183313688524147,0.6615436199325024,0.739526141852928,1.1095374426927558,1.156430523631678,0.9738000181728641,0.8861892932769245,0.495607522571779
CTHRC1->FZD3,0.7184584048220443,0.8635747419088319,0.32777934864265645,1.0089654925868856,1.1013102702663384,1.2000919293702557,0.7844172099786153,0.47026862651944473
LAMA1->ITGA2,0.718497672804449,0.012100520139345261,0.023475898155524866,1.245090846282554,2.4582394294570853,1.550931466540714,0.07146457372398282,0.18227892816085828
WNT4->FZD2,0.7202084579004384,0.48915998704997765,0.6866542238230731,1.0553430016319172,0.7760750415435836,0.960217676389267,0.7763137345502356,0.46749015543138217
CCL23->CCR1,0.7204351833610452,0.7678104364501415,0.8290415984027466,0.9700974373021635,1.036090494888245,0.9414812510153845,0.9469649660675112,0.5127134442630834
TGFB1->TGFBR1,0.7204392557125892,0.1677618912287664,0.6846308297742105,0.9515520792501538,0.675687090524434,1.0148889176594424,0.5544952035400821,0.41202878516829766
FGF1->FGFR3,0.7231983953476819,0.7410917232988385,0.02356520800973938,0.9030106878694119,1.030467008848941,0.6225595967940993,0.4908920920773303,0.39580857810362086
NID2->COL13A1,0.7245721173396039,0.30884241636102505,0.3618603068379799,0.9341712542626897,0.7614302832089662,1.1900763746784901,0.421838983211517,0.36843358459137165
MFGE8->ITGAV,0.7260445407084553,0.5370663069183924,0.9952183691798836,1.061150117982161,0.8126762688675153,1.170033785613637,0.9320041725899162,0.5083412105250441
EFNB1->ERBB2,0.7265994396547916,0.9418796369429896,0.6890072049962196,0.9722107864760283,0.9341940305740072,0.9577092262022445,0.9557924991468407,0.515161869560266
FSTL1->DIP2A,0.726881864222736,0.2855384004828788,0.8604674214445647,1.1755497646111583,0.8449519365771201,1.0895083161432058,0.7623830136882136,0.4656335168160391
AZGP1->ITGAV,0.7269503447871044,0.9217839110103604,0.9891608719398359,1.283282013279062,0.9689190021709815,1.0830930408644182,0.9920868052354044,0.523176520038842
APOB->LSR,0.7279188598434844,0.8678337443476309,0.5848990074173418,0.8467459970173103,0.913148786826852,0.9952870054449903,0.9083242311171567,0.5017825043843157
WNT10A->FZD5,0.7286913025927122,0.1434451725632826,0.6950394389685529,0.995805007775733,0.6795175014405542,1.082462846791202,0.5502808895063905,0.4107560561862036
COL9A1->MAG,0.7287376049045067,0.1365977039959766,0.01362379713556261,0.9151823626777861,0.5928512332400362,0.6118088157069004,0.11317610905836986,0.2122595051535809
TNC->PTPRB,0.7291782868992118,0.9383733609292655,0.8539276458297321,0.9017183811704425,1.0118234320642616,0.9307721047015703,0.981737889974617,0.521627205252117
SPON2->ITGA5,0.7293173340383549,0.702501489239843,0.05365135612013994,0.9279396108616546,1.1811909619486476,1.4485708022753074,0.4891036570397715,0.39527252904042987
TNFSF13B->TNFRSF17,0.72957004567058,0.156373845884751,0.07575540641726719,1.0768050560751399,0.6534809164710804,0.6210417215695107,0.14824042337812043,0.24283492912265786
LGALS1->CD69,0.7315492457340018,0.2590937309256379,0.1888483510195177,0.8767448934655797,0.6694880309892497,1.212896725265194,0.2705933333147712,0.3047289373126214
FGF7->NRP1,0.7319168848802996,0.062489481460552665,0.3354705477994413,0.9695810732410003,1.6335680461262256,1.242124642031592,0.23930887499891662,0.2830857019969941
MIF->CXCR4,0.7321537980081931,0.9950113089724492,0.5506007873827568,0.7974436513155442,1.0412838536201399,0.8367855884235987,0.9372111211184264,0.5097749558531315
NDP->LGR4,0.7324760903294569,0.3180198935931733,0.5020445849201348,1.0983167309764734,0.7612474591837418,0.9755735419903471,0.5393570803527724,0.40743119162162317
PGLYRP1->TREM1,0.733188629793581,0.3154293332187009,0.4370130765758756,0.8793854696154244,1.2832552398934978,1.2202742231649497,0.48922426859661294,0.39527252904042987
SHANK1->ADGRL1,0.733466772706967,0.9604527273310809,0.6600272183531057,0.9687641174169773,1.0820675689009658,1.0009112526807211,0.9550578587823956,0.5149978873413176
SEMA3A->PLXNA1,0.7340730717975923,0.00046044630542241283,0.015775626474287097,0.87914511861465094,3.010397109985697,1.6486736668384911,0.07039948275617895,0.18115469013842336
HLA-B->KIR2DL3,0.7348563244363138,0.8501286533298964,0.2644641859420823,0.7335422437630668,1.0018473754528443,0.7771316505209908,0.7478625774187815,0.4603186898501101
HLA-B->KIR3DL1,0.7348563244363138,0.8501286533298964,0.2644641859420823,0.7335422437630668,1.0018473754528443,0.7771316505209908,0.7478625774187815,0.4603186898501101
HLA-B->KIR3DL2,0.7348563244363138,0.8501286533298964,0.2644641859420823,0.7335422437630668,1.0018473754528443,0.7771316505209908,0.7478625774187815,0.4603186898501101
HLA-B->KLRD1,0.7348563244363138,0.8501286533298964,0.2644641859420823,0.7335422437630668,1.0018473754528443,0.7771316505209908,0.7478625774187815,0.4603186898501101
HLA-B->LILRB1,0.7348563244363138,0.8501286533298964,0.2644641859420823,0.7335422437630668,1.0018473754528443,0.7771316505209908,0.7478625774187815,0.4603186898501101
HLA-B->LILRB2,0.7348563244363138,0.8501286533298964,0.2644641859420823,0.7335422437630668,1.0018473754528443,0.7771316505209908,0.7478625774187815,0.4603186898501101
TNC->ITGA7,0.7351938193245366,0.4108183557463354,0.5298267596422267,0.8852080232328929,1.2620472672030372,1.103777666921822,0.6300669269620804,0.43031417141321343
PSEN1->NOTCH1,0.7356417472265331,0.6040425854292302,0.09307432492522127,0.8500726129170337,1.0838364821688717,0.7680942566622997,0.44967033481236934,0.378645872323625
INS->INSR,0.7357088518870317,0.7757773037464637,0.3164328799834888,1.0162664867149378,0.9400429533293849,1.151181633641045,0.7341854677016479,0.45731082974039133
CCL8->CCR1,0.7364689989181684,0.9667021988035982,0.9219537505639441,1.0220919227275922,0.9376676636637544,0.9052194856053213,0.9912197199993991,0.5231543301369711
MDK->TSPAN1,0.7369523789002581,0.11876023969908478,0.3432679690598833,0.7280514676223332,0.6496764130028224,0.9386908979607798,0.2833274999686705,0.3120122165582041
MFGE8->ITGB3,0.7370544984933158,0.7591486547208843,0.7879668360462861,1.271447605933427,1.122085531526632,1.1662612082024133,0.9388666133297543,0.5099048053455298
ASIP->MC3R,0.7371480283823812,0.23921540587173162,0.5881168697935419,0.7594969235336878,0.67624010440969,0.7680602923161206,0.5482708645758078,0.40987293853753576
INS->IGF1R,0.7371518796137468,0.37547197763794127,0.19027683936475426,1.016697355089774,0.845167265687584,1.2330808881281914,0.35472783593698637,0.33901897593709024
ITGAV->THY1,0.737410943868241,0.27358267415751913,0.6025609283609944,0.9996979679785595,0.7041082611333799,1.0187742507161135,0.5846778283137903,0.41954586395769977
PENK->OPRD1,0.7376112126615539,0.1815562382639172,0.4934427376188033,0.9734179846018622,0.6302954412218755,1.2009450212157255,0.43468010613076696,0.3717792243891317
PENK->OPRM1,0.7376112126615539,0.9237382106310861,0.9326417353727682,0.9734179846018622,0.8343479720009199,1.0114400288536631,0.9888453686323503,0.5227596791479914
CGB3->LHCGR,0.7380968576456777,0.4084107119526976,0.1555570172898436,0.9559609857293838,1.554469622350376,1.1936689768275632,0.354133372927659,0.3389923596239566
SLIT2->GPC1,0.738856888724474,0.38700015939830523,0.18039952974570894,0.9967681348814459,0.8130037805212265,1.355352289594315,0.35711658426919124,0.34044749369248434
AGRN->ATP1A3,0.7406116476056328,0.49811657891652295,0.2526553884306798,0.9366114830218195,1.2237742100709614,1.2691707008519564,0.4935379244474419,0.39633947435053724
AGRN->LRP4,0.7406116476056328,0.5692173463233183,0.488365120684508,0.9366114830218195,1.1917034664369053,1.1945414345121055,0.7148071392414055,0.45375787256901906
AGRN->MUSK,0.7406116476056328,0.49811657891652295,0.2526553884306798,0.9366114830218195,1.2237742100709614,1.2691707008519564,0.4935379244474419,0.39633947435053724
PLAU->LRP1,0.7412206902058671,0.20940819458692106,0.10232349425831344,1.1762753774248977,0.777479931992545,0.8013966777607489,0.194495341396227,0.26436252211519795
AMELX->LAMP2,0.7415173316335741,0.957599883068949,0.5086678766437106,0.8936311932184569,0.9032474262293885,1.0577589234050164,0.9171337314778987,0.5049717547894595
AMELY->LAMP2,0.7415173316335741,0.957599883068949,0.5086678766437106,0.8936311932184569,0.9032474262293885,1.0577589234050164,0.9171337314778987,0.5049717547894595
COL1A2->ITGB1,0.7435555502863095,0.4018822443731719,0.07677434508610437,1.1386906752437445,0.8004822112855011,1.557891905396466,0.2988043729754853,0.3226860982194997
FGF10->FGFR1,0.7437400265328928,0.4210415835011865,0.4974622863290272,0.9806464279085485,0.9382259426225603,0.9436251536918739,0.6202593358146999,0.427051243910239
FGF17->FGFR1,0.7437400265328928,0.20759383494193495,0.5014096804919037,0.9806464279085485,0.8456279063740052,0.9372244353195884,0.46459283375435717,0.3850696730611803
FGF20->FGFR1,0.7437400265328928,0.2704806732165307,0.7232672979684053,0.9806464279085485,0.9009919469180455,0.9868282900888682,0.6736511804662213,0.4438664278353583
FGF22->FGFR1,0.7437400265328928,0.20759383494193495,0.44015307914245716,0.9806464279085485,0.8456279063740052,0.9296926630677593,0.41904112226145374,0.36759986311444554
FGF23->FGFR1,0.7437400265328928,0.20759383494193495,0.44015307914245716,0.9806464279085485,0.8456279063740052,0.9296926630677593,0.41904112226145374,0.36759986311444554
FGF3->FGFR1,0.7437400265328928,0.20759383494193495,0.6432176893191233,0.9806464279085485,0.8456279063740052,0.9632430054256003,0.5706318996078077,0.41729448958945753
FGF4->FGFR1,0.7437400265328928,0.20759383494193495,0.44015307914245716,0.9806464279085485,0.8456279063740052,0.9296926630677593,0.41904112226145374,0.36759986311444554
FGF5->FGFR1,0.7437400265328928,0.10827530265748209,0.44015307914245716,0.9806464279085485,0.726353342206521,0.9296926630677593,0.347118663462418,0.33623560084188675
FGF6->FGFR1,0.7437400265328928,0.20759383494193495,0.44015307914245716,0.9806464279085485,0.8456279063740052,0.9296926630677593,0.41904112226145374,0.36759986311444554
FGF8->FGFR1,0.7437400265328928,0.20759383494193495,0.44015307914245716,0.9806464279085485,0.8456279063740052,0.9296926630677593,0.41904112226145374,0.36759986311444554
ANOS1->FGFR1,0.7437400265328928,0.0905467586837938,0.6744908800563872,0.9806464279085485,0.6828822611941583,1.025977342081505,0.5065830235226872,0.39904872266447977
BMP6->BMPR1B,0.7450679382993431,0.4064357215061677,0.25515802444021196,1.3625623038259955,1.3518343162381323,1.1238341392361586,0.4302673189347106,0.3706250538061861
IL5->IL5RA,0.7451805959048052,0.6319093553148889,0.9522120265610791,1.0104798683453458,1.2939346118348862,0.9567668700698264,0.949715998965813,0.5135058640001116
MDK->NOTCH2,0.7461332306351107,0.14525001611312827,0.36755783209574067,0.7998415746499344,0.665873073218191,0.89008773545858,0.32387507250272946,0.3295363056251042
CD274->CD80,0.7469537078062535,0.06657011945115743,0.22125229577107774,0.9397117149004445,1.7368848069518374,1.1704025167737122,0.1846453983794896,0.2616015788315778
CD80->CD274,0.7469537078062535,0.06657011945115743,0.22125229577107774,0.9397117149004445,1.7368848069518374,1.1704025167737122,0.1846453983794896,0.2616015788315778
HRG->FCGR1A,0.7471009137105105,0.40404876213575835,0.9066260012516514,1.2139223454003774,0.7311591776522763,1.0685146820296283,0.860584300263198,0.48965163992299
RARRES2->GPR1,0.7490476160129492,0.15277096700178716,0.9027880288346762,1.1216048850526954,0.7695743191874254,0.9701985436664986,0.7190339649733519,0.4542893409562766
TGFB2->ACVR1,0.7491625387879419,0.9601168691328567,0.877252010982197,1.042748573908635,0.8958422277660401,1.0046522131825244,0.9882191591041082,0.5227596791479914
GHRL->GPR39,0.7501154358297699,0.5748117890781623,0.293402262319278,0.7718206937900738,1.396776089840933,1.0644117843331953,0.5881948374847032,0.41954586395769977
CCL25->ACKR2,0.7502326024707917,0.920316439476845,0.7885743576130938,0.9928852888359374,1.1374441268798654,1.134525494298093,0.9736279840680367,0.5193938960322785
CCL25->ACKR4,0.7502326024707917,0.029260091206526062,0.5806863878861606,0.9928852888359374,0.4632043940736028,0.8067487105165525,0.3960454723285457,0.3576065475641492
C4B->CD46,0.750259758078277,0.6125098557806262,0.4361725422198801,0.7766309666232998,0.753999179460659,0.8378858389619271,0.7153014876964563,0.45381673507972625
KISS1->MMP24,0.7512358645758088,0.5244575389164765,0.981583507002714,0.7945106619695238,0.9270681624720798,0.9536666441880252,0.9317143377647272,0.5083412105250441
TNFSF13B->TNFRSF13B,0.7516688898471916,0.23597250110160417,0.10536146181948058,1.1199845431090656,0.6993180159316694,0.6360890784036771,0.21722471468797397,0.2727204045137435
SEMA3A->NRP2,0.7528190287929643,0.20094002406428257,0.01454338178665504,0.8710843352988664,1.3897256534874238,1.5598721597914282,0.15131494386771702,0.24283492912265786
MDK->ITGA6,0.7533930299667242,0.9874844053868609,0.10748696215945308,0.7182877110804311,1.0576019324804493,1.3905324638483574,0.7471810579128604,0.4603186898501101
CTHRC1->ROR2,0.7538565191290378,0.42639776405581087,0.6558309930951587,0.8192265041458604,0.8753135809312065,1.0508982108690947,0.7394099754154844,0.4588929048414923
NTF3->NTRK1,0.7543834682549975,0.9750350554169893,0.4617265662424501,0.9438014491759201,1.0682892023584112,1.174816746396433,0.9118016159481572,0.5034710616276219
HSPG2->ITGB1,0.754766056273804,0.9668202887117139,0.8860046655055085,1.0063576105185776,0.9196242141151231,0.956204733648793,0.9899291623879164,0.5229606107044286
RSPO3->LGR6,0.7548524066184672,0.4841476519378415,0.3951986750517833,0.7804231689294043,0.8779040477720906,1.1971884100211765,0.5998434417837828,0.4230796165035018
RNASE2->TLR2,0.7551401571994674,0.9363520822047782,0.28444553661866756,0.944299546213677,0.9605013694867232,0.7801646849963408,0.8210173699674426,0.4798800891319325
PDGFB->PDGFRA,0.7560542307172636,0.021925162935937714,0.5913818106414509,1.3031683000676477,0.5834714869800521,0.9438945212978774,0.4027640853364259,0.3605927405661794
CCL3->CCR3,0.756245398457998,0.21655745675598237,0.4885366191821764,1.0978793801877083,0.6926907089660949,1.1602921502749277,0.47102386693799203,0.3878633907241678
CXCL2->CXCR2,0.7577708311485094,0.6944090759624431,5.874169031163667e-4,0.8342554123148256,1.0372406913604748,0.47544492138113126,0.46461061720716157,0.3850696730611803
HLA-G->LILRB1,0.7579352328595468,0.2068716534925098,0.07844760748302593,0.902940706408308,1.4774505732593999,1.3694308462899722,0.189202413519758,0.26212243272070823
COL18A1->ITGA5,0.7589161613678466,0.10945852885596652,0.681402221757845,0.8808715721910876,1.8700707843106907,1.0298349606458113,0.5372915725549106,0.4068984250393722
SERTAD1->AR,0.7589446741150733,0.5904597449248838,0.3625854861568035,0.8789900961900499,0.893463454694863,0.9702223267188849,0.6558168399101371,0.43765847399300745
EFNB3->RHBDL2,0.7604958705796602,0.21761374999540484,0.9412408840183734,0.880847651535685,0.796589719322678,1.0525795391235815,0.7899312723515259,0.47165523295402273
HLA-F->LILRB1,0.761514836177189,0.7594418023916643,0.1559357218987938,0.7697619173482538,0.8726807402837825,0.7049719669166781,0.6308242295392903,0.43034012733090327
HLA-F->LILRB2,0.761514836177189,0.5351500355791308,0.26314457471711206,0.7697619173482538,0.7625208727287857,0.7558386238159986,0.5447857686714372,0.4088758636895894
BMP2->BMPR2,0.765098601595478,0.6204270404344294,0.8220074277123876,1.1384356919190655,0.8944083683142687,1.0805350589759373,0.9170546213749974,0.5049717547894595
FGF1->FGFR1,0.7659302841777996,0.12681296271507791,0.7848769622616893,0.9877823544581097,0.7843627071224039,1.0059695440599417,0.6313472471690857,0.4304372005418303
APP->CD74,0.7660028993106938,0.8993377461960192,0.2531214424230973,0.9318558193891358,0.9793000470011921,0.7524248429286213,0.7894208614761307,0.4716199557994669
