Cohort,LR,Pval,HR
PACA-CA,B2M->CD1A,0.4082191155164865,1.1698935290600372
PACA-CA,B2M->CD1B,0.4082191155164865,1.1698935290600372
PACA-CA,B2M->LILRB1,0.4082191155164865,1.1698935290600372
PACA-CA,LAMA1->ITGB8,0.4090843868240631,0.954404546632275
PACA-CA,NRG4->ERBB4,0.40970207570426864,1.2213866602838186
PACA-CA,UCN2->CRHR1,0.4117111653277491,0.8353766673007995
PACA-CA,NTN1->ADORA2B,0.4130468391697658,1.0449673412364304
PACA-CA,ANG->PLXNB2,0.4136823641853701,0.8010896716176931
PACA-CA,PYY->NPY4R,0.41373474482603834,0.7852113795794826
PACA-CA,VEGFC->KDR,0.41385188156770636,1.2170281955069093
PACA-CA,GAL->GALR3,0.41431823928491285,0.8664676791768391
PACA-CA,TGFB1->ITGB6,0.4148646398620516,0.8359717292795642
PACA-CA,CNTN1->NOTCH2,0.41533540509158695,0.8032666408519754
PACA-CA,SEMA3C->PLXND1,0.4160985240628675,0.8959018434857811
PACA-CA,MFNG->NOTCH2,0.4164009075116284,0.8253085118199206
PACA-CA,IL36RN->IL1RL2,0.41673275370685015,1.0086350606458738
PACA-CA,FGF2->SDC1,0.4187796460284009,0.8226753640051181
PACA-CA,CCL7->ACKR4,0.418840008313357,1.267461336194588
PACA-CA,NECTIN2->CD96,0.42018427762270405,0.9442561016064719
PACA-CA,NLGN3->NRXN2,0.421116650583946,0.7991741777855853
PACA-CA,TSLP->IL7R,0.4218863908223035,1.204874616761495
PACA-CA,PDGFC->PDGFRA,0.42406736956392455,0.8934144249612422
PACA-CA,TNC->EGFR,0.4257388405742727,0.8783836214647672
PACA-CA,WNT7B->FZD5,0.4270952293185597,0.8498958814707906
PACA-CA,VIP->VIPR2,0.4285375013155024,0.8961314331852572
PACA-CA,PTN->PLXNB2,0.4305409046365458,0.8029851516926684
PACA-CA,WNT5B->FZD8,0.4309659845887841,1.139948360118163
PACA-CA,DLK1->NOTCH2,0.4315603465647674,0.8340858485532983
PACA-CA,DLL3->NOTCH2,0.4315603465647674,0.8340858485532983
PACA-CA,DLL4->NOTCH2,0.4315603465647674,0.8340858485532983
PACA-CA,SLIT2->SDC1,0.431976998280972,0.9079635458526037
PACA-CA,GDF11->ACVR2A,0.4320211119809668,1.120844487594962
PACA-CA,BMP4->RGMB,0.43255341862374497,0.8001024785446801
PACA-CA,AFDN->EPHB6,0.43263372114483023,1.0089136810584227
PACA-CA,LGALS9->CD44,0.4326552698486684,0.9733732633727508
PACA-CA,LGI4->ADAM23,0.43304567887643886,0.9321660563133076
PACA-CA,GHRH->GHRHR,0.4331640506171448,1.1993746572460529
PACA-CA,CCL7->CCR2,0.43389951509655234,1.2025085002169054
PACA-CA,SEMA3A->PLXNA2,0.4340748305399299,1.1403556974801683
PACA-CA,CCN2->LRP6,0.43469306174966926,1.1386639916271675
PACA-CA,LAMA5->BCAM,0.43567980301847775,0.8884629486681312
PACA-CA,C4B->CD46,0.4361725422198801,1.1934800106407326
PACA-CA,PGLYRP1->TREM1,0.4370130765758756,0.8194879323160346
PACA-CA,FGF4->NRP1,0.4372230266289643,0.8426360557811516
PACA-CA,GAST->CCKBR,0.4374076024669671,0.8342832161308749
PACA-CA,BSG->SELE,0.43856152808640536,1.043245057172007
PACA-CA,TFF3->ACKR3,0.4396699911728249,0.7765065326024287
PACA-CA,FGF22->FGFR1,0.44015307914245716,1.0756242785656107
PACA-CA,FGF23->FGFR1,0.44015307914245716,1.0756242785656107
PACA-CA,FGF4->FGFR1,0.44015307914245716,1.0756242785656107
PACA-CA,FGF5->FGFR1,0.44015307914245716,1.0756242785656107
PACA-CA,FGF6->FGFR1,0.44015307914245716,1.0756242785656107
PACA-CA,FGF8->FGFR1,0.44015307914245716,1.0756242785656107
PACA-CA,INHBB->ACVR2A,0.44413539031732785,1.170034663971436
PACA-CA,HCRT->HCRTR1,0.4453561291377456,1.0290363979578825
PACA-CA,CXCL12->ACKR3,0.44694194736717485,0.9123717209862152
PACA-CA,CCL18->CCR8,0.4476646301806385,0.7566165610833686
PACA-CA,ICAM1->ITGAM,0.4481774970375756,1.1958926823566731
PACA-CA,SST->SSTR5,0.448653287308894,0.8687426307480518
PACA-CA,NCAM1->FGFR1,0.44915455050375974,1.0553568068153647
PACA-CA,ICAM2->ITGAL,0.4498535756614417,0.9772070568775256
PACA-CA,INHBB->ACVR1C,0.4502520395957469,1.18621699465953
PACA-CA,OMG->RTN4R,0.4517761550360063,1.0955957058921206
PACA-CA,C4BPA->BMPR2,0.45217466084510083,1.1431561917857587
PACA-CA,LIF->LIFR,0.4522712281830097,1.1954663090495625
PACA-CA,HLA-A->LILRB2,0.45264827927134366,1.2346725830766951
PACA-CA,LIPH->LPAR4,0.4549422264744356,1.1037227826112495
PACA-CA,MBL2->CD93,0.4550057380479319,1.214191626807003
PACA-CA,TGFB2->TGFBR1,0.4564003191157875,0.8580577460993261
PACA-CA,ADAM2->ITGA9,0.4566341805593376,1.1797754171094534
PACA-CA,SHANK1->SSTR2,0.4567579561096413,1.1112066223437582
PACA-CA,TGFB2->TGFBR3,0.4574836262845823,1.0301197304112815
PACA-CA,CXCL6->CXCR1,0.45763180028873063,1.2229949196697898
PACA-CA,LY9->LY9,0.45829820095219753,1.1700883177852375
PACA-CA,NXPH2->NRXN1,0.45845990357063393,0.819424072444342
PACA-CA,CEACAM6->CEACAM8,0.45905776283830013,1.029137807775626
PACA-CA,F13A1->ITGA9,0.4613899374909839,0.8988402028784986
PACA-CA,ADGRB1->RTN4R,0.46159867542915145,0.7920512785278913
PACA-CA,NTF3->NTRK1,0.4617265662424501,0.851196582843532
PACA-CA,ANGPTL1->TEK,0.4624752766223106,1.2348051029175107
PACA-CA,MLN->MLNR,0.46658063732588106,1.210804761347627
PACA-CA,F2->THBD,0.4669583618552938,0.9856483309022175
PACA-CA,NECTIN4->NECTIN4,0.4682443127280099,0.8006179041398385
PACA-CA,NECTIN4->TIGIT,0.4682443127280099,0.8006179041398385
PACA-CA,PLAU->PLAUR,0.46982616854041026,0.8465108433786306
PACA-CA,NXPH3->NRXN2,0.46991535961322084,0.8547842700097718
PACA-CA,PLA2G2A->ITGAV,0.4705190865290759,1.0850196141510469
PACA-CA,TNFSF10->TNFRSF10B,0.4733346463720599,0.9130033733983658
PACA-CA,ICAM4->ITGA2B,0.4734028184581114,0.9402551993576598
PACA-CA,CCL21->CCR10,0.4734404139184947,0.8450585856619113
PACA-CA,CRH->CRHR1,0.4736697491888715,0.9141797326475162
PACA-CA,IL16->CD4,0.4755476826585875,1.1679951447590562
PACA-CA,MUC7->SELL,0.4759656493981478,1.1103284685191137
PACA-CA,RSPO1->ZNRF3,0.4766380765784306,1.177051890454858
PACA-CA,SLPI->PLSCR1,0.4766990137423325,0.9430150283445585
PACA-CA,CD28->CD80,0.4768738952782873,1.1617242307159648
PACA-CA,CD80->CD28,0.4768738952782873,1.1617242307159648
PACA-CA,CCL19->ACKR2,0.47688307720742196,1.1275479194300189
PACA-CA,DEFB4B->CCR6,0.477149234308911,1.1444608020736045
PACA-CA,HLA-A->KIR3DL1,0.4775966982691564,1.2326250388144415
PACA-CA,HLA-A->KIR3DL2,0.4775966982691564,1.2326250388144415
PACA-CA,FGF19->KLB,0.47783925768829494,0.7671831745303912
PACA-CA,UCN2->CRHR2,0.47832677296462567,1.329552174552983
PACA-CA,CCL24->CCR3,0.4786308674065395,1.1050389884617042
PACA-CA,TNC->CNTN1,0.4797046257251475,0.9801944079661069
PACA-CA,GNAI2->C5AR1,0.4802424455211567,0.8765104446703019
PACA-CA,SPX->GALR2,0.4802589841821806,0.8499175972643209
PACA-CA,EBI3->IL27RA,0.480415619142623,1.0710891712394979
PACA-CA,LEAP2->GHSR,0.4806596752925433,1.165198330935139
PACA-CA,WNT2->FZD3,0.48121828810331846,1.0523548113723087
PACA-CA,SFRP1->FZD6,0.48192372727443533,0.8934120911563924
PACA-CA,BGN->TLR4,0.48258627184990743,1.0327152181691512
PACA-CA,IL2->IL2RA,0.4832359146329156,0.8371364131789122
PACA-CA,DHH->HHIP,0.48330285590955935,1.121910052854833
PACA-CA,HLA-G->LILRB2,0.4834546156723917,0.9396122166330019
PACA-CA,GNAI2->F2R,0.4835512503504723,0.8544270602363914
PACA-CA,QRFP->P2RY14,0.48358376434864103,1.1534886296622429
PACA-CA,HGF->MET,0.4837728731813137,0.907109218783602
PACA-CA,ADAM12->ITGA9,0.48476098158081027,0.891723952479351
PACA-CA,HLA-A->LILRB1,0.48648237561041197,1.2222142335462791
PACA-CA,EFNA4->EPHA6,0.486624292958193,0.8395984004166814
PACA-CA,JAG1->CD46,0.4872912970896971,0.9635057559934663
PACA-CA,CXCL12->CXCR3,0.4875324630371961,1.2244216873880296
PACA-CA,IL34->CSF1R,0.4882997314643278,1.2626878737606206
PACA-CA,AGRN->LRP4,0.488365120684508,0.8371413256237835
PACA-CA,CCL3->CCR3,0.4885366191821764,0.8618519049388148
PACA-CA,HCRT->HCRTR2,0.48966740463051417,0.9050212495815744
PACA-CA,VIM->CD44,0.49071435710713573,0.9149139036920296
PACA-CA,CXCL8->SDC2,0.4911114242208804,1.0416184555099075
PACA-CA,TGFB3->ENG,0.49117350607574617,1.157651973907482
PACA-CA,LY86->CD180,0.49255229615378626,0.8836572308862672
PACA-CA,PENK->OPRD1,0.4934427376188033,0.8326775850135859
PACA-CA,NPPA->NPR2,0.4934452532327098,1.2419927315858659
PACA-CA,OSM->LIFR,0.4935786756823002,1.0760576719204549
PACA-CA,BTC->ERBB2,0.493758221862898,1.1172376227404741
PACA-CA,EGF->ERBB2,0.493758221862898,1.1172376227404741
PACA-CA,DLL4->NOTCH1,0.49407973471554867,1.1221155753505032
PACA-CA,BMP10->BMPR1B,0.4961177627356973,0.9420115306424942
PACA-CA,BMP15->BMPR1B,0.4961177627356973,0.9420115306424942
PACA-CA,EFNB2->EPHB1,0.49657779888156195,0.8541221694540031
PACA-CA,CCL25->CCR10,0.49668319401389627,0.8257883777912198
PACA-CA,SST->SSTR3,0.49739351335380877,0.86663188254181
PACA-CA,FGF10->FGFR1,0.4974622863290272,1.0597428397150743
PACA-CA,NLGN1->NRXN1,0.4978687308522405,1.1190411163682497
PACA-CA,ANGPTL3->ITGB3,0.49829108600546435,0.9584721243507563
PACA-CA,COL18A1->PTPRS,0.49857086870957434,1.1356298332153456
PACA-CA,INSL5->RXFP4,0.498665762186717,1.0318178563439522
PACA-CA,CALR->ITGAV,0.5002813145901536,1.0977022880824006
PACA-CA,GDF5->BMPR1B,0.5006376468889249,0.9784282405465758
PACA-CA,FGF17->FGFR1,0.5014096804919037,1.0669802902215257
PACA-CA,NTRK3->PTPRD,0.501467925335263,0.8110433118901171
PACA-CA,NDP->LGR4,0.5020445849201348,1.0250380488587447
PACA-CA,RSPO1->LGR4,0.5020445849201348,1.0250380488587447
PACA-CA,RSPO2->LGR4,0.5020445849201348,1.0250380488587447
PACA-CA,RSPO4->LGR4,0.5020445849201348,1.0250380488587447
PACA-CA,APOE->LRP8,0.5031413126784521,1.1342571116309381
PACA-CA,WNT5A->FZD2,0.5033416011269312,0.862502959865629
PACA-CA,EFNB3->EPHB2,0.5035739516706879,0.9585676400093139
PACA-CA,EFNB1->EPHB4,0.504985172583365,0.8503922980472242
PACA-CA,AFDN->EPHA7,0.5054128828604723,0.9864845977770742
PACA-CA,AFDN->F11R,0.5054128828604723,0.9864845977770742
PACA-CA,PYY->NPY5R,0.5064418670098065,1.123030037089602
PACA-CA,COL1A1->ITGA5,0.506716020483833,0.8420690302936867
PACA-CA,RBP3->NOTCH1,0.5072797846802592,1.1313761806300726
PACA-CA,INSL5->RXFP3,0.5084516356613831,0.9721320214130348
PACA-CA,AMELX->LAMP2,0.5086678766437106,0.9453950024651311
PACA-CA,AMELY->LAMP2,0.5086678766437106,0.9453950024651311
PACA-CA,AMH->AMHR2,0.5087041371220749,1.2336257591471362
PACA-CA,INHBB->CFC1,0.5094949902170878,1.2044750255847272
PACA-CA,PLA2G2A->ITGB1,0.5096335911826633,0.9017379306532165
PACA-CA,APOE->LRP2,0.5098665869311794,0.8292522013452254
PACA-CA,SEMA3D->NRP1,0.510429424554699,0.8369173905600696
PACA-CA,COL1A2->GP6,0.5113446071354558,0.8381392689158773
PACA-CA,ANGPT2->TEK,0.5113715985116262,1.2659892822869212
PACA-CA,WNT1->FZD9,0.5117272390188303,1.174353629023751
PACA-CA,TAC3->TACR3,0.5117810890375845,0.8600865479203037
PACA-CA,COL2A1->TNFRSF10A,0.5118029464533134,0.9187856880719971
PACA-CA,SLIT3->ROBO4,0.5123667228600186,1.1299242696268692
PACA-CA,UCN3->CRHR1,0.5131396918469296,0.8780736077516752
PACA-CA,IL12A->IL12RB2,0.5139091954485746,1.0084354376101776
PACA-CA,APP->TNFRSF21,0.5142916883861656,1.114310413906253
PACA-CA,CCL17->CCR8,0.514987386405601,1.1704579909750061
PACA-CA,MDK->ALK,0.5153088519556861,1.1205299980756325
PACA-CA,CSF2->IL3RA,0.5154387911238671,1.220244294658085
PACA-CA,CCL3L1->CCR3,0.5168219123148334,0.9229000449250241
PACA-CA,CCL4L1->CCR3,0.5168219123148334,0.9229000449250241
PACA-CA,CCL20->CCR6,0.517261805781511,1.1153263610956583
PACA-CA,DAG1->LAMA4,0.517795684139843,1.1022480561295418
PACA-CA,CCL5->GPR75,0.5182503466217673,1.170222687168263
PACA-CA,PPBP->CXCR2,0.5191100941424092,1.023875372965703
PACA-CA,CEACAM5->CD1D,0.5191801465144898,0.9645866515922215
PACA-CA,CEACAM5->CD8A,0.5191801465144898,0.9645866515922215
PACA-CA,NDP->FZD4,0.5194300680838444,0.9298105452098596
PACA-CA,NPW->NPBWR2,0.5197608082117802,1.187567668847593
PACA-CA,BTC->ERBB4,0.5216037182731855,0.9353663862551518
PACA-CA,TGFB1->SDC2,0.5221247387528481,1.192555656424663
PACA-CA,EGF->EGFR,0.5229627845460358,0.8927230588571979
PACA-CA,TAFA4->FPR1,0.5234113455258624,0.9643200477693507
PACA-CA,ASIP->MC2R,0.523417279413829,1.3317198818171876
PACA-CA,WNT11->FZD7,0.5234847164283961,0.8705666028825471
PACA-CA,FGG->ITGAV,0.5240873583028792,1.059149714699892
PACA-CA,FGF2->SDC3,0.5241395843895873,1.1022809896545542
PACA-CA,BMP8A->TGFBR1,0.5245461064180299,1.1453049670184128
PACA-CA,FAT4->DCHS1,0.525425856564027,1.0919442974708415
PACA-CA,CCL28->CCR3,0.5260076749763656,0.8618640346562205
PACA-CA,EFNB1->EPHA4,0.5261963612178955,0.8556910936237303
PACA-CA,EPHA4->EFNB1,0.5261963612178955,0.8556910936237303
PACA-CA,PYY->NPY2R,0.5274371337836138,1.049994741424835
PACA-CA,BMP6->BMPR2,0.5278979027321546,1.048048638971202
PACA-CA,KNG1->GP1BA,0.5281707447737813,1.2675029587283706
PACA-CA,RSPO2->LGR6,0.5282491084879163,0.902647726479257
PACA-CA,HAVCR1->HAVCR1,0.5282622988030492,0.775690777461169
PACA-CA,WNT2->FZD2,0.5284548763509003,0.850627371003196
PACA-CA,GRP->GRPR,0.5285565010315078,0.8446290571038744
PACA-CA,ICAM4->ITGB3,0.5286757740340922,0.8816927807308004
PACA-CA,FGG->TLR4,0.5293497883249922,0.8950938568558577
PACA-CA,TNC->ITGA7,0.5298267596422267,0.9059795554559157
PACA-CA,CXCL10->CCR3,0.5306054155133888,1.023428904460043
PACA-CA,IL1RAPL1->PTPRF,0.5308017537765481,0.9934175507853998
PACA-CA,LRRC4B->PTPRF,0.5308017537765481,0.9934175507853998
PACA-CA,NTRK3->PTPRF,0.5308017537765481,0.9934175507853998
PACA-CA,HSPG2->COL13A1,0.5309254937053589,1.1198949542807524
PACA-CA,LAMA1->ITGA1,0.5314009053757048,1.0177137850240097
PACA-CA,GDF9->BMPR1B,0.5314907868331442,0.9608675382119554
PACA-CA,TGFB3->TGFBR2,0.5323455395121245,0.8982549115459252
PACA-CA,COL1A2->ITGA11,0.5326027704687779,0.8400153396220281
PACA-CA,CADM1->CADM1,0.5332692305466504,1.0170165553266755
PACA-CA,CADM1->CRTAM,0.5332692305466504,1.0170165553266755
PACA-CA,CRTAM->CADM1,0.5332692305466504,1.0170165553266755
PACA-CA,MMRN2->CD248,0.5340177812340929,0.987844918370873
PACA-CA,GRN->TNFRSF1B,0.5346854431229826,0.8023798034880053
PACA-CA,IFNK->IFNAR2,0.5353495647715523,1.0389708004321494
PACA-CA,DLL4->NOTCH4,0.5361767540041891,1.0564308082373912
PACA-CA,HMGB1->HAVCR2,0.5364608929550208,0.9689492780930916
PACA-CA,CSF2->SDC2,0.537100702342189,1.1440248625617118
PACA-CA,SOSTDC1->LRP4,0.5374275176432592,0.8641528759966266
PACA-CA,MSMP->CCR2,0.5378109594103607,1.23243831378074
PACA-CA,BMP2->ACVR2A,0.5381968705251448,1.1276745726886066
PACA-CA,MMP12->PLAUR,0.5384449244163507,1.0183146713786548
PACA-CA,ADGRE5->CD55,0.5385612724105544,1.0151644235447153
PACA-CA,CD55->ADGRE5,0.5385612724105544,1.0151644235447153
PACA-CA,ULBP1->KLRK1,0.5396740633124159,1.1621579901546282
PACA-CA,SEMA4D->MET,0.5401446060070947,0.91881684455562
PACA-CA,MATN1->ITGA1,0.5421609132328123,1.0105523247928312
PACA-CA,MYL9->CD69,0.5435410948673172,0.8860085650409406
PACA-CA,LGI2->ADAM22,0.5439936176624913,0.9614998452389807
PACA-CA,SEMA4D->PLXNB2,0.5440407435806462,0.8192347535545438
PACA-CA,NLGN4X->NRXN1,0.5447783884625076,1.1397261688152174
PACA-CA,COL5A1->SDC3,0.5460438842583168,0.8196452817228757
PACA-CA,IGF2->INSR,0.5463547106728168,1.1213920064898903
PACA-CA,SEMA4A->PLXNB2,0.5467898676897047,0.8186468900115086
PACA-CA,INHBA->TGFBR3,0.5469883830331657,1.2079727461653977
PACA-CA,CLCF1->LIFR,0.5476258661698966,0.8249150600690268
PACA-CA,VEGFD->ITGA9,0.5482337487602214,1.112412864231932
PACA-CA,EFNA4->EPHA4,0.5484921470624224,0.860186305249061
PACA-CA,CXCL13->CCR10,0.5485721657923097,0.9128146351082879
PACA-CA,RAET1E->KLRK1,0.5488097143489126,0.9108180097714219
PACA-CA,SST->SSTR4,0.5492543575253792,0.8668301046872867
PACA-CA,WNT2->FZD7,0.5493643898927849,1.0660025330857172
PACA-CA,ADM2->RAMP1,0.5505908145660887,1.0862035178567169
PACA-CA,MIF->CXCR4,0.5506007873827568,1.1950492621220654
PACA-CA,GDF9->ACVR2A,0.552168022569947,1.1096089947343322
PACA-CA,GNAI2->ADRA2B,0.5535399678186856,0.9078589360502529
PACA-CA,GNAI2->CCR5,0.5535399678186856,0.9078589360502529
PACA-CA,GNAI2->MTNR1A,0.5535399678186856,0.9078589360502529
PACA-CA,GNAI2->OPRD1,0.5535399678186856,0.9078589360502529
PACA-CA,PCSK9->VLDLR,0.5543696657012331,1.2151351573476679
PACA-CA,CCL14->CCR3,0.5553867300469436,1.1719817633134864
PACA-CA,CLEC2B->KLRF1,0.555981941782483,0.921236104365455
PACA-CA,KLRF1->CLEC2B,0.555981941782483,0.921236104365455
PACA-CA,IGFBP4->FZD8,0.5567030366516091,0.8265671585879529
PACA-CA,ICAM3->ITGAD,0.5580440536437605,1.2299129074791042
PACA-CA,IL13->IL2RG,0.5584434037348551,0.9040285572719372
PACA-CA,IL2->IL2RG,0.5584434037348551,0.9040285572719372
PACA-CA,IL21->IL2RG,0.5584434037348551,0.9040285572719372
PACA-CA,IL4->IL2RG,0.5584434037348551,0.9040285572719372
PACA-CA,IL7->IL2RG,0.5584434037348551,0.9040285572719372
PACA-CA,IL9->IL2RG,0.5584434037348551,0.9040285572719372
PACA-CA,IGF1->IGF1R,0.5592134136410883,0.9224085764283637
PACA-CA,CD22->PTPRC,0.5592263748472643,1.2610468857815549
PACA-CA,PTPRC->CD22,0.5592263748472643,1.2610468857815549
PACA-CA,PDGFD->PDGFRB,0.5599538089155016,1.098255916143495
PACA-CA,EFNA5->EPHA1,0.5602766844465031,1.1089926287253984
PACA-CA,RSPO2->ZNRF3,0.5605837684611601,1.1816123705172163
PACA-CA,TNFSF13->TNFRSF11B,0.5609701850976234,1.0088617569753782
PACA-CA,EFNA5->EPHA3,0.5612530575037791,0.9610638518532957
PACA-CA,CCL28->CCR10,0.5622569623584104,0.9091507768806671
PACA-CA,GALP->GALR2,0.564539762679129,0.8598874508894531
PACA-CA,LRPAP1->LDLR,0.5649047078809211,1.1795888870318612
PACA-CA,APP->GPC1,0.5652346082242832,1.0931711838887463
PACA-CA,KNG1->GPR135,0.5653795261241146,1.1027169398781413
PACA-CA,CCL16->HRH4,0.565967014317637,0.9197461181984392
PACA-CA,RLN1->RXFP2,0.5665396786725436,1.079370774660255
PACA-CA,ICAM1->IL2RA,0.5680145729109823,0.8572432554951718
PACA-CA,CADM1->CADM3,0.5683282561424153,1.0569323682008807
PACA-CA,CADM3->CADM1,0.5683282561424153,1.0569323682008807
PACA-CA,COL1A1->CD44,0.5685220585562497,0.8468990358127728
PACA-CA,VCAM1->ITGA4,0.5686377483299156,1.08475453627515
PACA-CA,DCN->EGFR,0.568906923103784,0.8637954030892729
PACA-CA,PROS1->TYRO3,0.5693136368582407,0.9577820179207334
PACA-CA,COL2A1->DDR1,0.5699407462471627,1.0087933943545537
PACA-CA,EDA->EDA2R,0.5702421149243733,1.0942852701470234
PACA-CA,COL14A1->CD44,0.570457262131291,1.0794964147837294
PACA-CA,CXCL13->CXCR5,0.5706042207947,1.0169302623947494
PACA-CA,SPP1->CD44,0.5717430884020807,0.9342027961713933
PACA-CA,EFNA2->EPHA1,0.5738320100821663,1.0456971102470654
PACA-CA,TAC3->TACR1,0.5742372236876052,1.0801422143329737
PACA-CA,CALCB->CALCR,0.5743202281535396,0.934790562926429
PACA-CA,CCL8->ACKR4,0.5754309729618747,1.2190084458097352
PACA-CA,CCL8->CCR3,0.5755421251573287,0.887383646286212
PACA-CA,HRAS->AGTR1,0.5760650271933325,0.8562828540172619
PACA-CA,WNT5A->FZD5,0.5763791386924966,0.9662590619438146
PACA-CA,GAS6->MERTK,0.576532677228061,1.3334171312809566
PACA-CA,VASP->CXCR2,0.5775326603161903,0.9022892615182594
PACA-CA,NPVF->NPFFR1,0.5782188902579002,1.1300344650246021
PACA-CA,LGI3->STX1A,0.5787053623763365,0.8278618486539729
PACA-CA,PRG4->TLR4,0.5788355670205336,0.9180899310186146
PACA-CA,CTHRC1->FZD6,0.580118022438559,0.8270289337037975
PACA-CA,CCL25->ACKR4,0.5806863878861606,1.2395433509397378
PACA-CA,NTN3->CDON,0.5812176628623167,1.0032782053343015
PACA-CA,LGI3->ADAM22,0.581713287096224,0.9311597526225355
PACA-CA,FZD8->CKAP4,0.5819144467981436,0.8822995087113028
PACA-CA,CCN2->ITGAM,0.5824954433989118,1.0688118671273934
PACA-CA,VEGFB->FLT1,0.5830529146090023,1.108937833375485
PACA-CA,PLG->ITGA9,0.5842004578471988,1.1029081487135282
PACA-CA,APOB->LSR,0.5848990074173418,1.004735312054941
PACA-CA,TRH->TRHR,0.5850854874048568,0.864207061647463
PACA-CA,ASIP->MC3R,0.5881168697935419,1.3019811204983072
PACA-CA,FGF13->SCN5A,0.5905789752291914,1.1054874650582431
PACA-CA,SLITRK3->PTPRD,0.5908239215570874,0.7992181002945681
PACA-CA,LTF->LRP11,0.5911068285060164,1.0207162794630666
PACA-CA,PDGFB->PDGFRA,0.5913818106414509,1.0594404114402276
PACA-CA,NTF3->NTRK2,0.5921409183399655,0.9407726484035911
PACA-CA,CDH1->EGFR,0.5932787207271359,0.8627743937869239
PACA-CA,PLA2G2A->ITGB3,0.5942386097246963,1.1628907232824441
PACA-CA,CLEC11A->ITGA10,0.5946505600336613,1.0965237376135537
PACA-CA,WNT5A->FZD4,0.5957966814207831,0.9241060654017865
PACA-CA,CCL14->CCR1,0.5960486001069989,1.185078069816735
PACA-CA,TFF2->CXCR4,0.5963594323637196,0.8554751468737103
PACA-CA,PPY->NPY5R,0.597195939207877,1.1114728233952444
PACA-CA,LGI1->ADAM11,0.5998385660321832,0.9812285346313255
PACA-CA,EDN3->KEL,0.5999180875851253,0.9964226485802106
PACA-CA,SFTPA2->CD93,0.6010897973814185,0.9766161990228394
PACA-CA,ITGAV->THY1,0.6025609283609944,0.9815717263143265
PACA-CA,TNFSF14->LTBR,0.6025761882275944,1.0091360055192224
PACA-CA,COL3A1->DDR1,0.6030765221359997,0.8859819309092817
PACA-CA,COL3A1->DDR2,0.6030765221359997,0.8859819309092817
PACA-CA,COL3A1->MAG,0.6030765221359997,0.8859819309092817
PACA-CA,CCL2->CCR3,0.6032510532071477,1.1249307596017275
PACA-CA,APLN->APLNR,0.6035960591959957,1.1209694445003333
PACA-CA,SEMA4D->PLXNB1,0.604224722554859,1.0629831992137968
PACA-CA,CALCB->RAMP1,0.6043169156588657,1.1839621302305938
PACA-CA,PTH->PTH2R,0.6054593926415319,0.9568927152869249
PACA-CA,ALB->LRP2,0.6058605284449678,0.9637410791249577
PACA-CA,APOE->VLDLR,0.6068618596902079,0.8856354712862523
PACA-CA,SEMA3B->NRP1,0.607004653268816,1.1794601700353393
PACA-CA,GALP->GALR1,0.6073257537593464,0.8428432484845999
PACA-CA,GUCA2A->GUCY2C,0.6075453407633338,1.0421736007571138
PACA-CA,GUCA2B->GUCY2C,0.6075453407633338,1.0421736007571138
PACA-CA,COL1A2->CD44,0.6078172869429952,0.8345982458778455
PACA-CA,SLITRK1->PTPRD,0.6080605089154691,0.7854526183148974
PACA-CA,PROK2->PROKR1,0.6081409196407339,0.9085124330383836
PACA-CA,COL11A1->DDR1,0.6084099090387511,1.0008104539971534
PACA-CA,GNAI2->ADCY1,0.6088476186699467,0.9162702173775806
PACA-CA,CXCL12->ITGB3,0.6095620551309566,1.129565478475164
PACA-CA,CNTF->LIFR,0.6095914933383908,1.0623449976056365
PACA-CA,DHH->CDON,0.609821189348839,1.0169554034639938
PACA-CA,CCL13->ACKR4,0.6103578666920662,1.1792209351339302
PACA-CA,SPP1->ITGAV,0.6115395362398879,0.8302862554004271
PACA-CA,RLN3->RXFP3,0.6129387618998176,0.9883202962258031
PACA-CA,LGI4->ADAM11,0.6137898272305649,1.0173739882416133
PACA-CA,RBP4->STRA6,0.6149775911921509,1.0420615571398084
PACA-CA,NCAM1->ROBO3,0.6151394878031065,1.0914453910123656
PACA-CA,CCL27->ACKR2,0.6159862580679057,0.8834389841546355
PACA-CA,WNT11->FZD8,0.6163734086363657,0.8866386047513078
PACA-CA,WNT3->LRP6,0.6172554819472094,1.1250636167077042
PACA-CA,YBX1->NOTCH1,0.6184314336826976,1.0293915035821573
PACA-CA,SOSTDC1->LRP6,0.6207732106612123,1.1238191090658092
PACA-CA,EPO->EPOR,0.6218817261964851,1.038971440272321
PACA-CA,GDF2->ENG,0.6220253133048057,1.0848007464456386
PACA-CA,HGF->ST14,0.6224653927594451,0.8042581243079734
PACA-CA,FGF7->FGFR1,0.6226642642477604,1.0548830690429163
PACA-CA,LTA->TNFRSF1B,0.6229808011363187,1.1241331661866634
PACA-CA,EPGN->EGFR,0.6252013138044537,0.9607545321465366
PACA-CA,WNT5A->FZD3,0.6259268409716363,1.0322079649107185
PACA-CA,VWF->GP1BA,0.6266317255417908,1.121609839331506
PACA-CA,NPY->NPY1R,0.6272501310860172,0.8581766681715093
PACA-CA,HHLA2->TMIGD2,0.6272737655942066,0.988480877337702
PACA-CA,DNAJB11->PRTG,0.6277417911657535,0.9454634800009132
PACA-CA,VCAM1->ITGAD,0.6279892091393716,0.9090349149643779
PACA-CA,IL20->IL22RA1,0.6295120310267319,1.0075437469678166
