LR,cell_type_pair,Patient
ECM1->ITGB4,CAF->TAM,P06
ECM1->ITGB4,ETC->CAF,P06
ECM1->ITGB4,ETC->DC,P06
ECM1->ITGB4,ETC->ETC,P06
ECM1->ITGB4,ETC->Endo,P06
ECM1->ITGB4,ETC->TAM,P06
ECM1->ITGB4,Endo->CAF,P06
ECM1->ITGB4,Endo->DC,P06
ECM1->ITGB4,Endo->ETC,P06
ECM1->ITGB4,Endo->Endo,P06
ECM1->ITGB4,Endo->TAM,P06
ECM1->ITGB4,TAM->CAF,P06
ECM1->ITGB4,TAM->DC,P06
ECM1->ITGB4,TAM->ETC,P06
ECM1->ITGB4,TAM->Endo,P06
ECM1->ITGB4,TAM->TAM,P06
ADAM9->ITGA3,CAF->CAF,P06
ADAM9->ITGA3,CAF->DC,P06
ADAM9->ITGA3,CAF->ETC,P06
ADAM9->ITGA3,CAF->Endo,P06
ADAM9->ITGA3,DC->CAF,P06
ADAM9->ITGA3,DC->DC,P06
ADAM9->ITGA3,DC->ETC,P06
ADAM9->ITGA3,DC->Endo,P06
ADAM9->ITGA3,ETC->CAF,P06
ADAM9->ITGA3,ETC->DC,P06
ADAM9->ITGA3,ETC->ETC,P06
ADAM9->ITGA3,ETC->Endo,P06
ADAM9->ITGA3,Endo->CAF,P06
ADAM9->ITGA3,Endo->DC,P06
ADAM9->ITGA3,Endo->ETC,P06
ADAM9->ITGA3,Endo->Endo,P06
ADAM9->ITGA3,TAM->CAF,P06
ADAM9->ITGA3,TAM->DC,P06
ADAM9->ITGA3,TAM->ETC,P06
ADAM9->ITGA3,TAM->Endo,P06
WNT7B->FZD8,CAF->CAF,P06
WNT7B->FZD8,CAF->DC,P06
WNT7B->FZD8,CAF->ETC,P06
WNT7B->FZD8,CAF->Endo,P06
WNT7B->FZD8,DC->CAF,P06
WNT7B->FZD8,DC->DC,P06
WNT7B->FZD8,DC->ETC,P06
WNT7B->FZD8,DC->Endo,P06
WNT7B->FZD8,ETC->CAF,P06
WNT7B->FZD8,ETC->DC,P06
WNT7B->FZD8,ETC->ETC,P06
WNT7B->FZD8,ETC->Endo,P06
ADM->MRGPRX2,NA,NA
SPP1->ITGA4,CAF->CAF,P06
SPP1->ITGA4,CAF->DC,P06
SPP1->ITGA4,CAF->TAM,P06
SPP1->ITGA4,DC->CAF,P06
SPP1->ITGA4,DC->DC,P06
SPP1->ITGA4,DC->TAM,P06
SPP1->ITGA4,ETC->CAF,P06
SPP1->ITGA4,ETC->DC,P06
SPP1->ITGA4,ETC->TAM,P06
SPP1->ITGA4,Endo->CAF,P06
SPP1->ITGA4,Endo->DC,P06
SPP1->ITGA4,Endo->TAM,P06
SPP1->ITGA4,TAM->CAF,P06
SPP1->ITGA4,TAM->DC,P06
SPP1->ITGA4,TAM->TAM,P06
SPP1->ITGA9,CAF->CAF,P06
SPP1->ITGA9,CAF->DC,P06
SPP1->ITGA9,CAF->ETC,P06
SPP1->ITGA9,CAF->Endo,P06
SPP1->ITGA9,CAF->TAM,P06
SPP1->ITGA9,DC->CAF,P06
SPP1->ITGA9,DC->DC,P06
SPP1->ITGA9,DC->ETC,P06
SPP1->ITGA9,DC->Endo,P06
SPP1->ITGA9,DC->TAM,P06
SPP1->ITGA9,ETC->CAF,P06
SPP1->ITGA9,ETC->DC,P06
SPP1->ITGA9,ETC->ETC,P06
SPP1->ITGA9,ETC->Endo,P06
SPP1->ITGA9,ETC->TAM,P06
SPP1->ITGA9,Endo->CAF,P06
SPP1->ITGA9,Endo->DC,P06
SPP1->ITGA9,Endo->ETC,P06
SPP1->ITGA9,Endo->Endo,P06
SPP1->ITGA9,Endo->TAM,P06
SPP1->ITGA9,TAM->CAF,P06
SPP1->ITGA9,TAM->DC,P06
SPP1->ITGA9,TAM->ETC,P06
SPP1->ITGA9,TAM->Endo,P06
SPP1->ITGA9,TAM->TAM,P06
SPP1->ITGB3,CAF->CAF,P06
SPP1->ITGB3,DC->CAF,P06
SPP1->ITGB3,ETC->CAF,P06
SPP1->ITGB3,Endo->CAF,P06
SPP1->ITGB3,TAM->CAF,P06
PTGS2->PTGDR2,NA,NA
FGB->ITGA5,ETC->CAF,P06
FGB->ITGA5,ETC->DC,P06
FGB->ITGA5,ETC->ETC,P06
FGB->ITGA5,ETC->Endo,P06
FGB->ITGA5,ETC->TAM,P06
VEGFA->NRP1,CAF->CAF,P06
VEGFA->NRP1,CAF->DC,P06
VEGFA->NRP1,CAF->ETC,P06
VEGFA->NRP1,CAF->Endo,P06
VEGFA->NRP1,CAF->TAM,P06
VEGFA->NRP1,DC->CAF,P06
VEGFA->NRP1,DC->DC,P06
VEGFA->NRP1,DC->ETC,P06
VEGFA->NRP1,DC->Endo,P06
VEGFA->NRP1,DC->TAM,P06
VEGFA->NRP1,ETC->CAF,P06
VEGFA->NRP1,ETC->DC,P06
VEGFA->NRP1,ETC->ETC,P06
VEGFA->NRP1,ETC->Endo,P06
VEGFA->NRP1,ETC->TAM,P06
VEGFA->NRP1,Endo->CAF,P06
VEGFA->NRP1,Endo->DC,P06
VEGFA->NRP1,Endo->ETC,P06
VEGFA->NRP1,Endo->Endo,P06
VEGFA->NRP1,Endo->TAM,P06
VEGFA->NRP1,TAM->CAF,P06
VEGFA->NRP1,TAM->DC,P06
VEGFA->NRP1,TAM->ETC,P06
VEGFA->NRP1,TAM->Endo,P06
VEGFA->NRP1,TAM->TAM,P06
SPP1->ITGB5,CAF->CAF,P06
SPP1->ITGB5,CAF->DC,P06
SPP1->ITGB5,CAF->ETC,P06
SPP1->ITGB5,CAF->Endo,P06
SPP1->ITGB5,CAF->TAM,P06
SPP1->ITGB5,DC->CAF,P06
SPP1->ITGB5,DC->DC,P06
SPP1->ITGB5,DC->ETC,P06
SPP1->ITGB5,DC->Endo,P06
SPP1->ITGB5,DC->TAM,P06
SPP1->ITGB5,ETC->CAF,P06
SPP1->ITGB5,ETC->DC,P06
SPP1->ITGB5,ETC->ETC,P06
SPP1->ITGB5,ETC->Endo,P06
SPP1->ITGB5,ETC->TAM,P06
SPP1->ITGB5,Endo->CAF,P06
SPP1->ITGB5,Endo->DC,P06
SPP1->ITGB5,Endo->ETC,P06
SPP1->ITGB5,Endo->Endo,P06
SPP1->ITGB5,Endo->TAM,P06
SPP1->ITGB5,TAM->CAF,P06
SPP1->ITGB5,TAM->DC,P06
SPP1->ITGB5,TAM->ETC,P06
SPP1->ITGB5,TAM->Endo,P06
SPP1->ITGB5,TAM->TAM,P06
TGM2->ITGB1,CAF->CAF,P06
TGM2->ITGB1,CAF->DC,P06
TGM2->ITGB1,CAF->ETC,P06
TGM2->ITGB1,CAF->Endo,P06
TGM2->ITGB1,CAF->TAM,P06
TGM2->ITGB1,DC->CAF,P06
TGM2->ITGB1,DC->DC,P06
TGM2->ITGB1,DC->ETC,P06
TGM2->ITGB1,DC->Endo,P06
TGM2->ITGB1,DC->TAM,P06
TGM2->ITGB1,ETC->CAF,P06
TGM2->ITGB1,ETC->DC,P06
TGM2->ITGB1,ETC->ETC,P06
TGM2->ITGB1,ETC->Endo,P06
TGM2->ITGB1,ETC->TAM,P06
TGM2->ITGB1,Endo->CAF,P06
TGM2->ITGB1,Endo->DC,P06
TGM2->ITGB1,Endo->ETC,P06
TGM2->ITGB1,Endo->Endo,P06
TGM2->ITGB1,Endo->TAM,P06
TGM2->ITGB1,TAM->CAF,P06
TGM2->ITGB1,TAM->DC,P06
TGM2->ITGB1,TAM->ETC,P06
TGM2->ITGB1,TAM->Endo,P06
TGM2->ITGB1,TAM->TAM,P06
PODXL->SELL,CAF->CAF,P06
PODXL->SELL,CAF->DC,P06
PODXL->SELL,CAF->ETC,P06
PODXL->SELL,CAF->TAM,P06
PODXL->SELL,DC->CAF,P06
PODXL->SELL,DC->DC,P06
PODXL->SELL,DC->ETC,P06
PODXL->SELL,DC->TAM,P06
PODXL->SELL,ETC->CAF,P06
PODXL->SELL,ETC->DC,P06
PODXL->SELL,ETC->ETC,P06
PODXL->SELL,ETC->TAM,P06
PODXL->SELL,Endo->CAF,P06
PODXL->SELL,Endo->DC,P06
PODXL->SELL,Endo->ETC,P06
PODXL->SELL,Endo->TAM,P06
PODXL->SELL,TAM->CAF,P06
PODXL->SELL,TAM->DC,P06
PODXL->SELL,TAM->ETC,P06
PODXL->SELL,TAM->TAM,P06
WNT3A->FZD6,CAF->CAF,P06
WNT3A->FZD6,CAF->ETC,P06
WNT3A->FZD6,CAF->Endo,P06
WNT3A->FZD6,ETC->CAF,P06
WNT3A->FZD6,ETC->ETC,P06
WNT3A->FZD6,ETC->Endo,P06
DKK1->KREMEN2,CAF->CAF,P06
DKK1->KREMEN2,CAF->ETC,P06
DKK1->KREMEN2,ETC->CAF,P06
DKK1->KREMEN2,ETC->ETC,P06
FGG->ITGA5,ETC->CAF,P06
FGG->ITGA5,ETC->DC,P06
FGG->ITGA5,ETC->ETC,P06
FGG->ITGA5,ETC->Endo,P06
FGG->ITGA5,ETC->TAM,P06
SEMA3C->NRP1,CAF->CAF,P06
SEMA3C->NRP1,CAF->DC,P06
SEMA3C->NRP1,CAF->ETC,P06
SEMA3C->NRP1,CAF->Endo,P06
SEMA3C->NRP1,CAF->TAM,P06
SEMA3C->NRP1,DC->CAF,P06
SEMA3C->NRP1,DC->DC,P06
SEMA3C->NRP1,DC->ETC,P06
SEMA3C->NRP1,DC->Endo,P06
SEMA3C->NRP1,DC->TAM,P06
SEMA3C->NRP1,ETC->CAF,P06
SEMA3C->NRP1,ETC->DC,P06
SEMA3C->NRP1,ETC->ETC,P06
SEMA3C->NRP1,ETC->Endo,P06
SEMA3C->NRP1,ETC->TAM,P06
SEMA3C->NRP1,Endo->CAF,P06
SEMA3C->NRP1,Endo->DC,P06
SEMA3C->NRP1,Endo->ETC,P06
SEMA3C->NRP1,Endo->Endo,P06
SEMA3C->NRP1,Endo->TAM,P06
SEMA3C->NRP1,TAM->CAF,P06
SEMA3C->NRP1,TAM->DC,P06
SEMA3C->NRP1,TAM->ETC,P06
SEMA3C->NRP1,TAM->Endo,P06
SEMA3C->NRP1,TAM->TAM,P06
DSC1->DSG3,NA,NA
L1CAM->EGFR,CAF->CAF,P06
L1CAM->EGFR,CAF->DC,P06
L1CAM->EGFR,CAF->ETC,P06
L1CAM->EGFR,CAF->Endo,P06
TGFA->EGFR,DC->CAF,P06
TGFA->EGFR,DC->DC,P06
TGFA->EGFR,DC->ETC,P06
TGFA->EGFR,DC->Endo,P06
TGFA->EGFR,ETC->CAF,P06
TGFA->EGFR,ETC->DC,P06
TGFA->EGFR,ETC->ETC,P06
TGFA->EGFR,ETC->Endo,P06
TGFA->EGFR,Endo->CAF,P06
TGFA->EGFR,Endo->DC,P06
TGFA->EGFR,Endo->ETC,P06
TGFA->EGFR,Endo->Endo,P06
TGFA->EGFR,TAM->CAF,P06
TGFA->EGFR,TAM->DC,P06
TGFA->EGFR,TAM->ETC,P06
TGFA->EGFR,TAM->Endo,P06
CHAD->ITGA2,ETC->CAF,P06
CHAD->ITGA2,ETC->DC,P06
CHAD->ITGA2,ETC->ETC,P06
CHAD->ITGA2,ETC->Endo,P06
CHAD->ITGA2,Endo->CAF,P06
CHAD->ITGA2,Endo->DC,P06
CHAD->ITGA2,Endo->ETC,P06
CHAD->ITGA2,Endo->Endo,P06
COL2A1->ITGA2,NA,NA
THBS1->ITGB1,CAF->CAF,P06
THBS1->ITGB1,CAF->DC,P06
THBS1->ITGB1,CAF->ETC,P06
THBS1->ITGB1,CAF->Endo,P06
THBS1->ITGB1,CAF->TAM,P06
THBS1->ITGB1,DC->CAF,P06
THBS1->ITGB1,DC->DC,P06
THBS1->ITGB1,DC->ETC,P06
THBS1->ITGB1,DC->Endo,P06
THBS1->ITGB1,DC->TAM,P06
THBS1->ITGB1,ETC->CAF,P06
THBS1->ITGB1,ETC->DC,P06
THBS1->ITGB1,ETC->ETC,P06
THBS1->ITGB1,ETC->Endo,P06
THBS1->ITGB1,ETC->TAM,P06
THBS1->ITGB1,Endo->CAF,P06
THBS1->ITGB1,Endo->DC,P06
THBS1->ITGB1,Endo->ETC,P06
THBS1->ITGB1,Endo->Endo,P06
THBS1->ITGB1,Endo->TAM,P06
THBS1->ITGB1,TAM->CAF,P06
THBS1->ITGB1,TAM->DC,P06
THBS1->ITGB1,TAM->ETC,P06
THBS1->ITGB1,TAM->Endo,P06
THBS1->ITGB1,TAM->TAM,P06
FGB->ITGB1,ETC->CAF,P06
FGB->ITGB1,ETC->DC,P06
FGB->ITGB1,ETC->ETC,P06
FGB->ITGB1,ETC->Endo,P06
FGB->ITGB1,ETC->TAM,P06
RELN->ITGB1,CAF->CAF,P06
RELN->ITGB1,CAF->DC,P06
RELN->ITGB1,CAF->ETC,P06
RELN->ITGB1,CAF->Endo,P06
RELN->ITGB1,CAF->TAM,P06
RELN->ITGB1,ETC->CAF,P06
RELN->ITGB1,ETC->DC,P06
RELN->ITGB1,ETC->ETC,P06
RELN->ITGB1,ETC->Endo,P06
RELN->ITGB1,ETC->TAM,P06
RTN4->S1PR2,NA,NA
LAMC2->ITGB1,CAF->CAF,P06
LAMC2->ITGB1,CAF->DC,P06
LAMC2->ITGB1,CAF->ETC,P06
LAMC2->ITGB1,CAF->Endo,P06
LAMC2->ITGB1,CAF->TAM,P06
LAMC2->ITGB1,DC->CAF,P06
LAMC2->ITGB1,DC->DC,P06
LAMC2->ITGB1,DC->ETC,P06
LAMC2->ITGB1,DC->Endo,P06
LAMC2->ITGB1,DC->TAM,P06
LAMC2->ITGB1,ETC->CAF,P06
LAMC2->ITGB1,ETC->DC,P06
LAMC2->ITGB1,ETC->ETC,P06
LAMC2->ITGB1,ETC->Endo,P06
LAMC2->ITGB1,ETC->TAM,P06
LAMC2->ITGB1,Endo->CAF,P06
LAMC2->ITGB1,Endo->DC,P06
LAMC2->ITGB1,Endo->ETC,P06
LAMC2->ITGB1,Endo->Endo,P06
LAMC2->ITGB1,Endo->TAM,P06
LAMC2->ITGB1,TAM->CAF,P06
LAMC2->ITGB1,TAM->DC,P06
LAMC2->ITGB1,TAM->ETC,P06
LAMC2->ITGB1,TAM->Endo,P06
LAMC2->ITGB1,TAM->TAM,P06
CALR->ITGA3,CAF->CAF,P06
CALR->ITGA3,CAF->DC,P06
CALR->ITGA3,CAF->ETC,P06
CALR->ITGA3,CAF->Endo,P06
CALR->ITGA3,DC->CAF,P06
CALR->ITGA3,DC->DC,P06
CALR->ITGA3,DC->ETC,P06
CALR->ITGA3,DC->Endo,P06
CALR->ITGA3,ETC->CAF,P06
CALR->ITGA3,ETC->DC,P06
CALR->ITGA3,ETC->ETC,P06
CALR->ITGA3,ETC->Endo,P06
CALR->ITGA3,Endo->CAF,P06
CALR->ITGA3,Endo->DC,P06
CALR->ITGA3,Endo->ETC,P06
CALR->ITGA3,Endo->Endo,P06
CALR->ITGA3,TAM->CAF,P06
CALR->ITGA3,TAM->DC,P06
CALR->ITGA3,TAM->ETC,P06
CALR->ITGA3,TAM->Endo,P06
CALR->ITGA3,TIL->CAF,P06
CALR->ITGA3,TIL->DC,P06
CALR->ITGA3,TIL->ETC,P06
CALR->ITGA3,TIL->Endo,P06
SEMA4B->DCBLD2,CAF->CAF,P07
SEMA4B->DCBLD2,CAF->DC,P07
SEMA4B->DCBLD2,CAF->ETC,P07
SEMA4B->DCBLD2,CAF->TAM,P07
SEMA4B->DCBLD2,ETC->CAF,P07
SEMA4B->DCBLD2,ETC->DC,P07
SEMA4B->DCBLD2,ETC->ETC,P07
SEMA4B->DCBLD2,ETC->TAM,P07
SEMA4B->DCBLD2,TAM->CAF,P07
SEMA4B->DCBLD2,TAM->DC,P07
SEMA4B->DCBLD2,TAM->ETC,P07
SEMA4B->DCBLD2,TAM->TAM,P07
IL20->IL20RB,NA,NA
IL26->IL20RB,NA,NA
IL24->IL20RB,TAM->CAF,P07
IL24->IL20RB,TAM->ETC,P07
IL24->IL20RB,TAM->TAM,P07
DKK1->KREMEN1,CAF->CAF,P07
DKK1->KREMEN1,CAF->ETC,P07
DKK1->KREMEN1,CAF->TAM,P07
DKK1->KREMEN1,CAF->TIL,P07
DKK1->KREMEN1,ETC->CAF,P07
DKK1->KREMEN1,ETC->ETC,P07
DKK1->KREMEN1,ETC->TAM,P07
DKK1->KREMEN1,ETC->TIL,P07
IL19->IL20RB,CAF->CAF,P07
IL19->IL20RB,CAF->ETC,P07
IL19->IL20RB,CAF->TAM,P07
IL19->IL20RB,TAM->CAF,P07
IL19->IL20RB,TAM->ETC,P07
IL19->IL20RB,TAM->TAM,P07
DSC3->DSG4,CAF->ETC,P07
DSC3->DSG4,ETC->ETC,P07
DSC3->DSG4,TAM->ETC,P07
DSC3->DSG1,NA,NA
DSG1->DSC3,NA,NA
AREG->EGFR,CAF->CAF,P07
AREG->EGFR,CAF->ETC,P07
AREG->EGFR,CAF->TAM,P07
AREG->EGFR,DC->CAF,P07
AREG->EGFR,DC->ETC,P07
AREG->EGFR,DC->TAM,P07
AREG->EGFR,ETC->CAF,P07
AREG->EGFR,ETC->ETC,P07
AREG->EGFR,ETC->TAM,P07
AREG->EGFR,TAM->CAF,P07
AREG->EGFR,TAM->ETC,P07
AREG->EGFR,TAM->TAM,P07
AREG->EGFR,TIL->CAF,P07
AREG->EGFR,TIL->ETC,P07
AREG->EGFR,TIL->TAM,P07
FGA->ITGA2B,ETC->ETC,P07
FGA->ITGA2B,ETC->TAM,P07
RELN->ITGA3,ETC->CAF,P07
RELN->ITGA3,ETC->DC,P07
RELN->ITGA3,ETC->ETC,P07
RELN->ITGA3,ETC->Endo,P07
RELN->ITGA3,ETC->TAM,P07
RELN->ITGA3,ETC->TIL,P07
TGM2->ITGB3,CAF->ETC,P07
TGM2->ITGB3,CAF->TAM,P07
TGM2->ITGB3,DC->ETC,P07
TGM2->ITGB3,DC->TAM,P07
TGM2->ITGB3,ETC->ETC,P07
TGM2->ITGB3,ETC->TAM,P07
TGM2->ITGB3,Endo->ETC,P07
TGM2->ITGB3,Endo->TAM,P07
TGM2->ITGB3,TAM->ETC,P07
TGM2->ITGB3,TAM->TAM,P07
TGM2->ITGB3,TIL->ETC,P07
TGM2->ITGB3,TIL->TAM,P07
ANXA1->EGFR,CAF->CAF,P07
ANXA1->EGFR,CAF->ETC,P07
ANXA1->EGFR,CAF->TAM,P07
ANXA1->EGFR,DC->CAF,P07
ANXA1->EGFR,DC->ETC,P07
ANXA1->EGFR,DC->TAM,P07
ANXA1->EGFR,ETC->CAF,P07
ANXA1->EGFR,ETC->ETC,P07
ANXA1->EGFR,ETC->TAM,P07
ANXA1->EGFR,Endo->CAF,P07
ANXA1->EGFR,Endo->ETC,P07
ANXA1->EGFR,Endo->TAM,P07
ANXA1->EGFR,TAM->CAF,P07
ANXA1->EGFR,TAM->ETC,P07
ANXA1->EGFR,TAM->TAM,P07
ANXA1->EGFR,TIL->CAF,P07
ANXA1->EGFR,TIL->ETC,P07
ANXA1->EGFR,TIL->TAM,P07
HAS2->HMMR,CAF->DC,P07
HAS2->HMMR,CAF->ETC,P07
HAS2->HMMR,CAF->TAM,P07
HAS2->HMMR,CAF->TIL,P07
HAS2->HMMR,Endo->DC,P07
HAS2->HMMR,Endo->ETC,P07
HAS2->HMMR,Endo->TAM,P07
HAS2->HMMR,Endo->TIL,P07
FGB->ITGA2B,NA,NA
WNT7B->FZD10,CAF->CAF,P07
WNT7B->FZD10,ETC->CAF,P07
WNT7B->FZD10,TIL->CAF,P07
SEMA7A->ITGB1,CAF->CAF,P07
SEMA7A->ITGB1,CAF->DC,P07
SEMA7A->ITGB1,CAF->ETC,P07
SEMA7A->ITGB1,CAF->Endo,P07
SEMA7A->ITGB1,CAF->TAM,P07
SEMA7A->ITGB1,CAF->TIL,P07
SEMA7A->ITGB1,DC->CAF,P07
SEMA7A->ITGB1,DC->DC,P07
SEMA7A->ITGB1,DC->ETC,P07
SEMA7A->ITGB1,DC->Endo,P07
SEMA7A->ITGB1,DC->TAM,P07
SEMA7A->ITGB1,DC->TIL,P07
SEMA7A->ITGB1,ETC->CAF,P07
SEMA7A->ITGB1,ETC->DC,P07
SEMA7A->ITGB1,ETC->ETC,P07
SEMA7A->ITGB1,ETC->Endo,P07
SEMA7A->ITGB1,ETC->TAM,P07
SEMA7A->ITGB1,ETC->TIL,P07
SEMA7A->ITGB1,Endo->CAF,P07
SEMA7A->ITGB1,Endo->DC,P07
SEMA7A->ITGB1,Endo->ETC,P07
SEMA7A->ITGB1,Endo->Endo,P07
SEMA7A->ITGB1,Endo->TAM,P07
SEMA7A->ITGB1,Endo->TIL,P07
SEMA7A->ITGB1,TAM->CAF,P07
SEMA7A->ITGB1,TAM->DC,P07
SEMA7A->ITGB1,TAM->ETC,P07
SEMA7A->ITGB1,TAM->Endo,P07
SEMA7A->ITGB1,TAM->TAM,P07
SEMA7A->ITGB1,TAM->TIL,P07
SEMA7A->ITGB1,TIL->CAF,P07
SEMA7A->ITGB1,TIL->DC,P07
SEMA7A->ITGB1,TIL->ETC,P07
SEMA7A->ITGB1,TIL->Endo,P07
SEMA7A->ITGB1,TIL->TAM,P07
SEMA7A->ITGB1,TIL->TIL,P07
TGM2->SDC4,CAF->CAF,P07
TGM2->SDC4,CAF->DC,P07
TGM2->SDC4,CAF->ETC,P07
TGM2->SDC4,CAF->Endo,P07
TGM2->SDC4,CAF->TAM,P07
TGM2->SDC4,CAF->TIL,P07
TGM2->SDC4,DC->CAF,P07
TGM2->SDC4,DC->DC,P07
TGM2->SDC4,DC->ETC,P07
TGM2->SDC4,DC->Endo,P07
TGM2->SDC4,DC->TAM,P07
TGM2->SDC4,DC->TIL,P07
TGM2->SDC4,ETC->CAF,P07
TGM2->SDC4,ETC->DC,P07
TGM2->SDC4,ETC->ETC,P07
TGM2->SDC4,ETC->Endo,P07
TGM2->SDC4,ETC->TAM,P07
TGM2->SDC4,ETC->TIL,P07
TGM2->SDC4,Endo->CAF,P07
TGM2->SDC4,Endo->DC,P07
TGM2->SDC4,Endo->ETC,P07
TGM2->SDC4,Endo->Endo,P07
TGM2->SDC4,Endo->TAM,P07
TGM2->SDC4,Endo->TIL,P07
TGM2->SDC4,TAM->CAF,P07
TGM2->SDC4,TAM->DC,P07
TGM2->SDC4,TAM->ETC,P07
TGM2->SDC4,TAM->Endo,P07
TGM2->SDC4,TAM->TAM,P07
TGM2->SDC4,TAM->TIL,P07
TGM2->SDC4,TIL->CAF,P07
TGM2->SDC4,TIL->DC,P07
TGM2->SDC4,TIL->ETC,P07
TGM2->SDC4,TIL->Endo,P07
TGM2->SDC4,TIL->TAM,P07
TGM2->SDC4,TIL->TIL,P07
ANXA1->DYSF,CAF->CAF,P07
ANXA1->DYSF,CAF->DC,P07
ANXA1->DYSF,CAF->ETC,P07
ANXA1->DYSF,CAF->Endo,P07
ANXA1->DYSF,CAF->TAM,P07
ANXA1->DYSF,CAF->TIL,P07
ANXA1->DYSF,DC->CAF,P07
ANXA1->DYSF,DC->DC,P07
ANXA1->DYSF,DC->ETC,P07
ANXA1->DYSF,DC->Endo,P07
ANXA1->DYSF,DC->TAM,P07
ANXA1->DYSF,DC->TIL,P07
ANXA1->DYSF,ETC->CAF,P07
ANXA1->DYSF,ETC->DC,P07
ANXA1->DYSF,ETC->ETC,P07
ANXA1->DYSF,ETC->Endo,P07
ANXA1->DYSF,ETC->TAM,P07
ANXA1->DYSF,ETC->TIL,P07
ANXA1->DYSF,Endo->CAF,P07
ANXA1->DYSF,Endo->DC,P07
ANXA1->DYSF,Endo->ETC,P07
ANXA1->DYSF,Endo->Endo,P07
ANXA1->DYSF,Endo->TAM,P07
ANXA1->DYSF,Endo->TIL,P07
ANXA1->DYSF,TAM->CAF,P07
ANXA1->DYSF,TAM->DC,P07
ANXA1->DYSF,TAM->ETC,P07
ANXA1->DYSF,TAM->Endo,P07
ANXA1->DYSF,TAM->TAM,P07
ANXA1->DYSF,TAM->TIL,P07
ANXA1->DYSF,TIL->CAF,P07
ANXA1->DYSF,TIL->DC,P07
ANXA1->DYSF,TIL->ETC,P07
ANXA1->DYSF,TIL->Endo,P07
ANXA1->DYSF,TIL->TAM,P07
ANXA1->DYSF,TIL->TIL,P07
IL31->IL31RA,ETC->ETC,P07
ANXA1->FPR1,CAF->DC,P07
ANXA1->FPR1,CAF->ETC,P07
ANXA1->FPR1,CAF->TAM,P07
ANXA1->FPR1,DC->DC,P07
ANXA1->FPR1,DC->ETC,P07
ANXA1->FPR1,DC->TAM,P07
ANXA1->FPR1,ETC->DC,P07
ANXA1->FPR1,ETC->ETC,P07
ANXA1->FPR1,ETC->TAM,P07
ANXA1->FPR1,Endo->DC,P07
ANXA1->FPR1,Endo->ETC,P07
ANXA1->FPR1,Endo->TAM,P07
ANXA1->FPR1,TAM->DC,P07
ANXA1->FPR1,TAM->ETC,P07
ANXA1->FPR1,TAM->TAM,P07
ANXA1->FPR1,TIL->DC,P07
ANXA1->FPR1,TIL->ETC,P07
ANXA1->FPR1,TIL->TAM,P07
DKK1->LRP4,CAF->CAF,P07
DKK1->LRP4,ETC->CAF,P07
ANXA1->FPR3,CAF->CAF,P07
ANXA1->FPR3,CAF->DC,P07
ANXA1->FPR3,CAF->ETC,P07
ANXA1->FPR3,CAF->TAM,P07
ANXA1->FPR3,CAF->TIL,P07
ANXA1->FPR3,DC->CAF,P07
ANXA1->FPR3,DC->DC,P07
ANXA1->FPR3,DC->ETC,P07
ANXA1->FPR3,DC->TAM,P07
ANXA1->FPR3,DC->TIL,P07
ANXA1->FPR3,ETC->CAF,P07
ANXA1->FPR3,ETC->DC,P07
ANXA1->FPR3,ETC->ETC,P07
ANXA1->FPR3,ETC->TAM,P07
ANXA1->FPR3,ETC->TIL,P07
ANXA1->FPR3,Endo->CAF,P07
ANXA1->FPR3,Endo->DC,P07
ANXA1->FPR3,Endo->ETC,P07
ANXA1->FPR3,Endo->TAM,P07
ANXA1->FPR3,Endo->TIL,P07
ANXA1->FPR3,TAM->CAF,P07
ANXA1->FPR3,TAM->DC,P07
ANXA1->FPR3,TAM->ETC,P07
ANXA1->FPR3,TAM->TAM,P07
ANXA1->FPR3,TAM->TIL,P07
ANXA1->FPR3,TIL->CAF,P07
ANXA1->FPR3,TIL->DC,P07
ANXA1->FPR3,TIL->ETC,P07
ANXA1->FPR3,TIL->TAM,P07
ANXA1->FPR3,TIL->TIL,P07
TGM2->ADGRG1,NA,NA
ANXA1->FPR2,CAF->TAM,P07
ANXA1->FPR2,DC->TAM,P07
ANXA1->FPR2,ETC->TAM,P07
ANXA1->FPR2,Endo->TAM,P07
ANXA1->FPR2,TAM->TAM,P07
ANXA1->FPR2,TIL->TAM,P07
NTF4->NTRK1,ETC->DC,P07
NTF4->NTRK1,ETC->ETC,P07
NTF4->NTRK1,ETC->TIL,P07
LAMC2->ITGA3,CAF->CAF,P07
LAMC2->ITGA3,CAF->DC,P07
LAMC2->ITGA3,CAF->ETC,P07
LAMC2->ITGA3,CAF->Endo,P07
LAMC2->ITGA3,CAF->TAM,P07
LAMC2->ITGA3,CAF->TIL,P07
LAMC2->ITGA3,DC->CAF,P07
LAMC2->ITGA3,DC->DC,P07
LAMC2->ITGA3,DC->ETC,P07
LAMC2->ITGA3,DC->Endo,P07
LAMC2->ITGA3,DC->TAM,P07
LAMC2->ITGA3,DC->TIL,P07
LAMC2->ITGA3,ETC->CAF,P07
LAMC2->ITGA3,ETC->DC,P07
LAMC2->ITGA3,ETC->ETC,P07
LAMC2->ITGA3,ETC->Endo,P07
LAMC2->ITGA3,ETC->TAM,P07
LAMC2->ITGA3,ETC->TIL,P07
LAMC2->ITGA3,TAM->CAF,P07
LAMC2->ITGA3,TAM->DC,P07
LAMC2->ITGA3,TAM->ETC,P07
LAMC2->ITGA3,TAM->Endo,P07
